id,post_time,content,rise,post_id
1698986194111_F0DCU,2023-11-03,RQ大 抱歉詢問，忌破16500的意思是，若站上去但不穩而跌回來了，會導致又一段時間的盤整嗎,1.0,65547
1698966194936_F0DCU,2023-11-03,你知道最近要裁員嗎？,1.0,65546
1698985985166_F0DCU,2023-11-03,一堆散戶做多，會漲才怪,1.0,65545
1698972379097_F0DCU,2023-11-03,會不會抽到跟用哪家證券商抽一點毛關係都沒有好嗎,1.0,65544
1698941975855_F0DCU,2023-11-03,請教大大 11/2日開盤大漲，依據什麼判斷追多方向，如參考何種均線或指標進場，謝謝。,1.0,65543
1698965255729_F0DCU,2023-11-03,用市價單不就一定走得掉了 你設停損單就是98以下都會掛單賣出阿,1.0,65542
1698942942342_F02_dcard_C,2023-11-03,一開始進場都是跟風買直到後面碰到了大亞被套牢了將近兩個月 突然解套了跑去買系統大概47到現在真的是有點幸運 想問各位30公分怎麼選擇標的的👉🏻👈🏻,1.0,65541
1698943312318_F0DCU,2023-11-03,別怕 就兩個字的時間 來世,1.0,65540
1698978867220_F0DCU,2023-11-03,"剛剛看報導明年挑戰一個股本
用10元去算，平均一個月有12.4億營收
今年基期低，明年的月營收YoY會很可怕！
至於現在股價用明年10元去算還算偏高
但不敢保證因為高YoY的市場情緒能帶動股價多少🫣",1.0,65539
1699021671703_F0DCU,2023-11-03,笑死 韭菜在阿呆谷畢業,1.0,65663
1698986833739_F0DCU,2023-11-03,勸世文嗎,1.0,65551
1699025729368_F0DCU,2023-11-03,https://megapx-assets.dcard.tw/images/c41838ef-6605-4ba7-a683-b194df41c924/640.jpeg,1.0,65600
1698948674373_F02_dcard_C,2023-11-03,fighting！,1.0,65568
1698949904827_F02_dcard_C,2023-11-03,美股跟台指全都大漲，期待早上的台股了,1.0,65570
1698981427744_F0DCU,2023-11-03,"您好，我是兆豐證券的小羊☺️。若是近期有考慮其他券商，歡迎和我聊聊喔！我們美股不僅有以量計價的活動，我也會為您爭取最好的方案👍

而且您也不用怕找不到我，所有疑難雜症，都能為您處理，要討論股市📈，都歡迎和我聊聊喔！

我就在第304樓，較新的那一個，點網址就可以看到所有活動資訊囉！
https://www.dcard.tw/f/stock/p/239046908?cid=A3BFAF4A-F67E-4C5C-BC34-07E8A617F847",1.0,65598
1698973757852_F02_dcard_C,2023-11-03,"2023-11-03(五)


當冲個股

6285啟碁、2388威盛

6143振曜、4967十銓

3701大衆控、2492華新科


(僅供參考請勿修改，也並非買賣建議)

所推薦之個股可能具有較大的波動性

整體偏多看待。 但不一定保證。

方向錯誤記得停損。 建議虧3%就停損

買點建議：平盤附近或以下低接

但仍需要注意當天的氛圍

推薦可以搭配57直播節目感受當天的行情

獲利3%可以出掉部分  其餘則挑戰漲停

當沖想像資金不要太大。建議50萬就好

投資人應審慎評估並自負盈虧


進階選股方法：觀察5分K線。

第一根最重要。第二根做進一步確認

多頭排列且開高走高：做多

空頭排列但開高走高：觸頂做空

多頭排列但開高走低：反彈做多

空頭排列且開高走低：做空

多頭排列且開低走高：做多

空頭排列但開低走高：觸頂做空

多頭排列但開低走低：反彈做多

空頭排列且開低走低：做空


多頭排列：5日 20日 60日K向上

空頭排列：5日 20日 60日K向下

且須注意前一天收盤時的10支5分K走勢


參考自K線之神的網路教學


做當沖還要注意籌碼面。當心隔日沖大戶

留言券資比。多空交戰

留言當沖比。雖然我們也是其中一員


投資人應審慎評估並自負風險",1.0,65597
1699021739518_F0DCU,2023-11-03,"偷偷告訴你，其實股市的必勝法則就是低買高賣，自從我發現這個道理後，從來沒輸過
https://sticker-assets.dcard.tw/images/3466451a-6547-4b54-b6a6-089047a2b3b8/orig.png",1.0,65596
1698973792624_F02_dcard_C,2023-11-03,"早安！11/3 外電綜合整理


- 愛普*：兩家美系上修目標
昨日舉辦法說會，兩家有覆蓋的美系券商皆上調目標。美系大行認為因為業外因素，3Q result優於預期，展望4Q，券商認為IOT 持續成長，有望推升季營收向上。展望明年，帶 IPD 的矽製程 Interposer預期將產生營收，AI事業有將從加密貨幣轉換為LLM及HPC, 券商們預估明年EPS在$12-$13附近，預估後年$17左右，給予後年EPS, 32xPE評價。

- M31: 3QEPS優於美系預估
昨日公告3Q EPS: $4.45大幅優於美系大行及市場預期。券商認為除了受惠中國半導體國產化外，foundation IP仍持續成長，然後如果明年foundry 稼動率回升有望進一步帶動royalty營收上升，預估明後年EPS: $22.7/$32。

- 新唐：美系維持正面
昨日舉辦法說會，美系大行認為儘管3Q EPS miss, 但毛利率優於預期，預期明年穩健復甦。BMC還在從同業取得市占率，券商預估明後年EPS: $7.9/$9.4。

- 台燿：亞系升評
亞系券商升評台燿到outperform, 券商認為3Q result in-line, 4Q也有望季增5%，毛利率趨勢同樣往上，CCL for 800G switch 明年初小量生產。預估明後年EPS: $7.4/$7.9, 給予18xPE評價。

- 驅動IC現況：
儘管美系大行維持聯詠中性觀察，但認同3Q毛利率優於預期，4Q毛利率同樣穩定。TDDI/ OLED DDI再降價空間有限, LDDI 同樣報價持穩。預期聯詠4Q營收僅小幅下降個位數。

- 儒鴻：3Q result優於美系預期
美系大行認為3Q 毛利率/EPS優於預期，展望4Q，營收有望季增幅與年增幅都在雙位數。11/9法說會。券商維持正向觀察不變。",1.0,65595
1699025620812_F0DCU,2023-11-03,安國進處置喔,1.0,65594
1698973838363_F02_dcard_C,2023-11-03,"11/3  盤勢分析
台指期盤後上漲116.00點
統一高息基金小漲 淨值為9.76元
散戶多空比-5.39%
10年期公債殖利率降到4.66%

自營商期貨未平昌為-2246口
外資期貨未平昌從-3904口
投信期貨未平昌口數3621口
台幣匯率小漲，目前是32.34元

道瓊工業指數上漲564.50點 📈
S&P 500上漲79.92點  📈
那斯達克上漲點232.72點📈
費城半導體上升77.59點 📈

美股延續漲勢，大漲564.50點，股票繼續抱好抱滿，祝大家賺大錢～

這陣子股市很常讓人看不懂，尤其是台股，癌大有集也在講這件事，有每天去稍微看一下盤勢的人，更應該會懂的，我身邊利用程式交易，技術分析、籌碼的人幾乎都虧錢。

所以我都幾乎建議中長期投資，瞄準掉下來的龍頭股或是還在低位階的股票，不要成天追漲殺跌，做雲霄飛車。

小故事，一年前的我，飛*跟華*在選，都是低位階的股票，我選飛*，我賺了120%，但選華*的話可以賺900多%⋯⋯  但都是賺錢，也盡量不要想那麼多了。

而為什麼會那麼認真呢，因為我很想認識很多股市高手啊，關鍵不是賺錢，而是投資路上真的蠻孤單的，有耐心跟第二層思考的人真的不多。

個人經驗分享，投資人還是要自行思考，盈虧自付。

https://megapx-assets.dcard.tw/images/ce905ba1-ee42-493f-80f3-19b2d81e4117/640.jpeg
https://megapx-assets.dcard.tw/images/89d37a53-0fa0-44b9-a2cc-5e212efaf254/640.jpeg
https://megapx-assets.dcard.tw/images/602663bb-8bcb-4723-a209-531b33b7fc48/640.jpeg
https://megapx-assets.dcard.tw/images/03ec6211-a4a2-4ae5-89f8-7e071cc26480/640.jpeg
https://megapx-assets.dcard.tw/images/ffa610ac-dfb1-452d-838a-e49223149976/640.jpeg",1.0,65593
1698992121752_F0DCU,2023-11-03,16500附近會有壓 小心追高,1.0,65592
1698971511329_F02_dcard_C,2023-11-03,不好意思我是股票新手，想請問大家 我目前是用國泰複委託的方式定期定額買voo，爬文知道說股利是沒辦法再投入買股的，想問到時候如果要賣掉的話 手續費會很高嗎？,1.0,65591
1698974725749_F0DCU,2023-11-03,"不好意思，方便請問你選股的標準嗎？
謝謝～",1.0,65590
1698971607057_F02_dcard_C,2023-11-03,"https://megapx-assets.dcard.tw/images/f399af16-7290-44d7-a640-78948a002bb0/640.jpeg

●當沖標地：
6139亞翔
CDP壓力139.5 / 支撐130.5

2388威盛
CDP壓力136.5 / 支撐127.5

8054安國
CDP壓力62.1 / 支撐55.5

●開戶手續費甜甜價●
https://megapx-assets.dcard.tw/images/f8a066db-5bbb-4f16-bab5-0ce2255c5c78/640.jpeg
https://megapx-assets.dcard.tw/images/2471b5a0-d724-4d8f-bd39-610994b97d14/640.jpeg
https://megapx-assets.dcard.tw/images/21ffcf22-92be-4ade-93f5-eb789681c3a9/640.jpeg",1.0,65589
1698981427714_F0DCU,2023-11-03,到千萬的話，很多證券商好談,1.0,65588
1698981427683_F0DCU,2023-11-03,🧐,1.0,65587
1698992503632_F0DCU,2023-11-03,愛您,1.0,65586
1698970720429_F0DCU,2023-11-03,現在菜雞484都沒有自覺，到處開ig 到處po dcard說一些超菜的內容,1.0,65569
1698991105672_F0DCU,2023-11-03,呵呵，你去看看他常常跳票的言論，就不會這樣想了,1.0,65585
1699000779042_F0DCU,2023-11-03,賣呀,1.0,65583
1698992121602_F0DCU,2023-11-03,萬七,1.0,65582
1698989745079_F0DCU,2023-11-03,賺爛了,1.0,65581
1698977809030_F0DCU,2023-11-03,"愛您
米酒喝到飽",1.0,65580
1698969334741_F0DCU,2023-11-03,台股的尿性除非是已經爛到谷底未來性低的公司，不然停損最後都會是韭菜，之前連我有一股連3跌停忍不住認賠結果隔天開噴還直接漲停，只能跟你說學費繳多就知道怎麼操作了，後來有一股-40萬撐著不賣最後還反賺50萬，如果賠一點就忍受不了的話還是建議買ETF就好。。。,1.0,65579
1698966195221_F0DCU,2023-11-03,還不快壓身家,1.0,65578
1698976712624_F0DCU,2023-11-03,919 929 923大哥怎麼看？適合用來存股息嗎,1.0,65577
1698986186879_F0DCU,2023-11-03,97是在哀啥小= =沒錢別玩股,1.0,65576
1698976442146_F0DCU,2023-11-03,"韭菜才看金額
都馬看報酬率的
搞不好你本一萬賺一萬也",1.0,65575
1698966195085_F0DCU,2023-11-03,操他媽,1.0,65574
1698977808974_F0DCU,2023-11-03,"通報 📢
好像有人對這篇文章有新想法唷，快來去看看！
 https://www.dcard.tw/f/stock/p/253755645",1.0,65573
1698952220322_F02_dcard_C,2023-11-03,"https://megapx-assets.dcard.tw/images/79e31fca-1657-468b-b420-34c50ee9c551/orig.jpeg
EP397
你蛋夠鐵嗎

01:00 X分潤、抱怨密碼制度&詐騙

12:08 近期市場話題
-台美股都還在疲軟，但乖離大可期待後面有反彈
-近期籌碼面出現停損潮，投信密集停損持股
-就算後續有大漲也先當反彈看待，而非全面性翻多
-許多個股融資維持率低於140%以下，隨時準備斷頭
-如果真有斷頭潮，照慣例就是個極佳的進場機會

17:05 近期車用相關
-近期車用整體都偏爛，安森美(ON)也開了爛成績被殺爛
-其實透過台積電、聯電財報就能知道車用不佳來調整
-高利率讓購車需求疲弱，可能2024才有機會降息
-車用相關ON一定是前5選，台灣如順德也都不錯
-TSLA相較其他車廠也都是相當強勢的公司
-福特電車還在虧損又要暫緩電車發展，TSLA顯得更強
-電動車是長期趨勢，TSLA短期降價讓利能更好滲透
-車用局勢不明朗，只能慢慢撿但不是部位大宗
-目前消費性為主，篩選：PE<15、YOY>10%

26:44 #AMD 財報

32:51 QA時間",1.0,65572
1698983939820_F0DCU,2023-11-03,當沖  買飆股 只有兩種方法,1.0,65571
1698989745166_F0DCU,2023-11-03,怎麼不是從1月開始po?,1.0,65584
1699029109312_F0DCU,2023-11-03,"您好，我是兆豐的營業員小羊。目前和我開戶，一律替您爭取最優惠的方案！而且複委託還有活動，美股以量計價、不論買進賣出皆可，非常優惠！

而且您也不用怕找不到我，所有疑難雜症，都能為您處理，要討論股市📈，都歡迎和我聊聊喔！

我就在第304樓，較新的那一個，點網址就可以看到所有活動資訊囉！
https://www.dcard.tw/f/stock/p/239046908?cid=A3BFAF4A-F67E-4C5C-BC34-07E8A617F847",1.0,65664
1699026133623_PTT02R,2023-11-03,"X豐 美金定存利率6.6%

優點:

利率夠高 風險極低

缺點:

錢不能動 會有匯差 和 手續費

-- VS --

美債1-3 年化殖利率5.多%

優點:

資金可以隨意抽出

缺點:

美國若升息 可能會讓價格在往下
利率比定存差 但如果明年進入降息循環 會有價格增值優勢


===

如果有長期投資資金
你們會選哪一個當作長期投資標的?

--
",1.0,147934
1699065506648_F0DCU,2023-11-03,你營業員沒主動跟你說？換一個了啦😂,1.0,65867
1699029937588_F0DCU,2023-11-03,已經刪除的內容就像 Dcard 一樣，錯過是無法再相見的！,1.0,65866
1699022006028_F02_dcard_C,2023-11-03,有人使用富邦e點通嗎？想問我上次動到調整成本，直接被我亂調..要怎麼把他調回去原本的成本🥲,1.0,65865
1699066084298_F0DCU,2023-11-03,衝啊！,1.0,65864
1699021740106_F0DCU,2023-11-03,https://megapx-assets.dcard.tw/images/29a66b70-a36b-46e9-870f-fb2e5a66ea2e/full.jpeg,1.0,65863
