id,post_time,content,rise,post_id
1686132376042_F02_dcard,2023-06-07,"未實現
https://megapx-assets.dcard.tw/images/40d9ad80-deaf-433a-a56c-822b1059b3d9/orig.jpeg
已實現
https://megapx-assets.dcard.tw/images/0ee7ebf0-8559-4e57-9c0d-b2066acbfad6/orig.jpeg

2467:早上看到跳空缺口還以為怎麼了，結果只是今天除權息...
3078:繼續噴出，尾盤看到站在相對高點就加碼一張
3088:繼續混，知道很浪費資金，可是我真的愛上它了...
3338:小表態，一樣在站穩高檔後加碼一張
3594:同上
4129:滿弱的，可是還是在5MA之上，就再看一天
4552:一直晃，可是籌碼是真的好，再看一陣子
5234:平台整理後表態，卡一些
6274:一早同族群的2383就很強，這檔也跟著拉起來，一直在想要不要加碼一些，後面還是作罷，結果就鎖了QQ
6830:一早突破，結果被打下來QQ
8076:一早滿強勢的準備要噴出就卡進去，結果就烙賽..但是型態不錯，看一天
8210:一早跟著3693一起出去，結果後來沒力了...

2497:破了5MA就先出來看
3257:昨天開營收想說今天會一字鎖，結果開高走低，後來尾盤確定轉弱就出場了...

昨天有大神來這邊留言，建議我把檔數縮減一點，今天有集中一些些，把賺錢的部位加了一點
希望不要明天被雙巴QQ",1.0,44076
1686135484538_F0DCU,2023-06-07,薪水五萬每個月大概花三萬買比特幣,1.0,44077
1686203747421_F0DCU,2023-06-07,"怎麼感覺今天觀光會起飛
是要迎接明天山富大哥出獄🤣
明天感覺會很刺激 
要馬漲停要馬跌停",1.0,44078
1686132669149_F02_dcard,2023-06-07,"嗨~我們是小朋友學投資!

小朋友主打不報明牌，只教觀念，嚴設停損，保護你的錢。
看懂金流，帶你開心交易，建立屬於你自己的投資/交易 。


💡股票到底要不要追漲！？
追漲這策略到底適合誰呢？
https://megapx-assets.dcard.tw/images/350d9ca8-187e-4600-aaf5-85f24e51e069/orig.png


💡「只有交易者才會追漲！」
但並非所有交易者的交易策略都是追漲，當然也有「買拉回」的交易策略～
但我們可以先認定如果你會有「想追漲的心」，你一定是交易者！

https://megapx-assets.dcard.tw/images/03715ac0-4f2c-4c94-b767-8d50bee0c5f1/orig.png


💡原因一：因為追漲是最「明確」能夠設定停損的方法
https://megapx-assets.dcard.tw/images/32ae2904-4d8a-41b6-a690-759375ebed03/orig.png


💡原因二：我們之所以要追漲是為了要「了解自己、承認人性」
https://megapx-assets.dcard.tw/images/21ecdf59-a886-49b3-a788-d22467bf0e83/orig.png



💡結語:「如果你選擇追漲，代表你就是想買飆股，你是交易者」
https://megapx-assets.dcard.tw/images/ec0e380b-afc1-4eef-8c02-274e6c1b2b0a/orig.png



📝如果有任何問題或是意見，歡迎在留言區或是私訊我們😆

🔊歡迎前往Podcast 、Spotify 、YouTube收聽#小朋友學投資

---------------------------------------------------如果喜歡此貼文歡迎追蹤IG喔!-------------------------------------------------------

📌《小朋友學投資》IG

https://www.instagram.com/kids_investment_/


📌《小朋友學投資PODCAST 第一季(免費)》

https://open.spotify.com/episode/2hd0KKChkhVgKeDVycQZh9?go=1&sp_cid=0c283195ed215cc5b7c5ac1c5555d9b3&utm_source=embed_player_p&utm_medium=desktop&nd=1",1.0,44079
1686132852429_F02_dcard,2023-06-07,"大家好
我是建雄分析師👋🏻

台股在籌碼安定的背景下
今日持續往上大漲📈

本波行情正如我們之前預測
走的是「有基上漲」
走的是主升段
需把格局放大才可以把握這波行情

AI族群仍是本波主流
雖然短線漲幅不小
但因長線基本面的加持以及籌碼的安定性佳
股價大漲小回
多方趨勢不變
相關族群中「散熱模組」‼️
將有機會下一個跟著輪動往上

昨日大漲的觀光飯店股
今日已出現漲跌互見分歧走勢
明天可能見短線高點
這些高檔獲利的資金
會轉往哪個族群
將是市場下一個關注的焦點

高價股近期漲多進入震盪
但籌碼相當穩定
3131宏塑吃到輝達訂單大漲2倍後
預估後市高價股在比價效應下
仍有上漲一波的行情
6643 M31、6515穎崴
3653牧德、3653健策…等
未來都有機會💪🏻


有不清楚的地方
歡迎大家點擊以下YT連結
按讚！訂閱！分享！
並且記得按小鈴鐺
就能收到影片更新的通知囉

【果然格局放大是大贏家 持股漲停！漲不停！】

YT連接🔗
https://youtu.be/8CRzmAJ1Z58",1.0,44080
1686135484547_F0DCU,2023-06-07,已經刪除的內容就像 Dcard 一樣，錯過是無法再相見的！,1.0,44081
1686205113809_F0DCU,2023-06-07,想參加除息的原因是？,1.0,44083
1686196461327_F0DCU,2023-06-07,日月光是炒的，飛宏最近感覺還在盤，要做也是可以啦，肯定會賺不至於賠除非你主動停損,1.0,44103
1686216022627_F0DCU,2023-06-07,那請問怎麼看 去哪看強勢股100名前的呢 謝謝,1.0,44117
1686210543018_F0DCU,2023-06-07,選累積型基金呀，就沒再投資的困擾了,1.0,44105
1686220734075_F0DCU,2023-06-07,只要是我買的都是賠，好想賺錢唉,1.0,44140
1686219392650_F0DCU,2023-06-07,其實我們從2020年後就一直在泡泡中，至於會不會爆、什麼時候爆，沒有人會知道！,1.0,44141
1686220734097_F0DCU,2023-06-07,鋼鐵股？,1.0,44142
1686221350803_F0DCU,2023-06-07,旅遊股的龍頭,1.0,44143
1686202045220_F0DCU,2023-06-07,這作者是我的偶像🤩,1.0,44166
1686202718387_F0DCU,2023-06-07,感謝宏泰+1,1.0,44144
1686167332631_F0DCU,2023-06-07,"如果對於要買高股息還是市值型很糾結的話，可以考慮00692，近五年現金殖利率4.55%，五年(年化報酬)13.17%，殖利率和年化報酬一次滿足。
而且也沒有人說只能買一種啊！兩種都買，看自己喜歡配息還是市值型，兩種etf都有不同的優點，鎖定的客群也不一樣，喜歡的就繼續留著，覺得不適合自己賣掉就好。",1.0,44165
1686208818073_F0DCU,2023-06-07,我目前是直接微軟跟Google各投50%，手續費低廉的話基本上可以分散多投,1.0,44062
1686215295607_F0DCU,2023-06-07,所以到底要不要追漲,1.0,44164
1686214917202_F0DCU,2023-06-07,"你背叛了人民群眾
你怎麼可以賺那麼多都是紅的",1.0,44163
1686203658955_F0DCU,2023-06-07,"沖完之後等你的下一篇文
《勸世》畢業了😣千萬不要再碰當沖了",1.0,44162
1686203747576_F0DCU,2023-06-07,買33與25進帳，算是有上到車吧？,1.0,44161
1686215888661_F0DCU,2023-06-07,要怎麼算每個月？我每個月的交易額從600-6000萬都有耶,1.0,44145
1686220734038_F0DCU,2023-06-07,已經刪除的內容就像 Dcard 一樣，錯過是無法再相見的！,1.0,44139
1686210899002_F0DCU,2023-06-07,"最近沒開台大標題砲，人氣下滑囉 🥱
https://megapx-assets.dcard.tw/images/2285d80f-7a75-4bc0-be1c-20b9dc2065a4/640.jpeg",1.0,44160
1686161150714_F0DCUNEW,2023-06-07,"請問蜜蜂爹

買ETF的話
是不是就不能領股東贈品",1.0,44158
1686197549936_F0DCUNEW,2023-06-07,"通報 📢
好像有人對這篇文章有新想法唷，快來去看看！
 https://www.dcard.tw/f/stock/p/242483458",1.0,44157
1686142608990_F02_dcard,2023-06-07,"統計6.1-6.7 
無限攤平實驗獲利約6310元
https://megapx-assets.dcard.tw/images/2dec0359-6be2-4d1e-bfd1-d3369db31316/640.jpeg
大部分都是買完沒什麼跌就漲上去
https://megapx-assets.dcard.tw/images/4e385669-45e0-4f56-b138-2a71c0ef741c/640.jpeg
https://megapx-assets.dcard.tw/images/b3253468-4a23-4e74-91d8-07737a96042e/640.jpeg
https://megapx-assets.dcard.tw/images/38c35923-da05-4e91-8e91-d78c23f9cf94/640.jpeg
https://megapx-assets.dcard.tw/images/ed7edb25-635f-4912-8ea2-fa499ac38ca0/640.jpeg
https://megapx-assets.dcard.tw/images/b24c69b0-772d-4fd4-923c-93d6fb71bde7/640.jpeg

東哥真的很符合無限攤平策略的需求
雖然沒賣在波段高點也沒關係 
持續將獲利穩穩收入口袋中
https://megapx-assets.dcard.tw/images/45c311fc-6dcd-4678-a1dd-7112564e34e0/640.jpeg
買完後續漲 
但還是在640時再次買入當作標記
買入後持續下跌就持續攤平
等待後續結果
https://megapx-assets.dcard.tw/images/f71bf9ab-bd47-4603-8ae5-76f94e5cb3fe/640.jpeg

存股族愛的頎邦
股性太不活潑
不漲也不跌 不適合無限攤平實驗
https://megapx-assets.dcard.tw/images/9a043e9f-98d0-4306-ace9-3880b7dc948d/640.jpeg
軍工漢翔
理論上用一小筆錢埋伏著
等資金輪動的時候可能就會漲到
但懶得等故賣出
https://megapx-assets.dcard.tw/images/f35ea65b-9c30-4e9c-a1b7-61288e342f93/640.jpeg


最後照慣例定期公布持股
證明沒藏虧損
目前因大盤持續上漲
讓實驗使用到的資金降低

https://megapx-assets.dcard.tw/images/918a8e40-f5d3-4ab3-a249-a20e30bfc4f8/640.jpeg
https://megapx-assets.dcard.tw/images/46b05a04-1fd1-4f60-8f19-1cd608461f3d/640.jpeg


而最近因為升官了
比較沒那麼多時間更新文章
之後預計將資金集中到正二和幾檔較活潑的股票
揪這樣啦",1.0,44156
1686203747558_F0DCU,2023-06-07,上車？死亡列車嗎？,1.0,44155
1686170602283_F0DCU,2023-06-07,拜託請繼續更新！！🤩,1.0,44154
1686203747528_F0DCU,2023-06-07,請問這個app是什麼🥹,1.0,44153
1686164735189_F0DCU,2023-06-07,"聽你這篇文章股票不停損的人
買宏達電買在1000的人 
現在應該已經哭了：）",1.0,44152
1686203747495_F0DCU,2023-06-07,要買觀光兩週前就要買了 現在進場肉剩多少？,1.0,44151
1686215295545_F0DCU,2023-06-07,"呃…好沒重點
而且第一張圖問題是要不要追價，結果結論是如果你追價就是想賺快錢，完全對不上ㄟ
還有交易者這個名詞聽起來很躁，沒聽過這種說法，不懂是什麼意思==",1.0,44150
1686221877035_F0DCU,2023-06-07,"通報 📢
好像有人對這篇文章有新想法唷，快來去看看！
 https://www.dcard.tw/f/persona_bocci_0701/p/242483271",1.0,44149
1686215485669_F0DCU,2023-06-07,散熱我推建準,1.0,44148
1686221350818_F0DCU,2023-06-07,我的褲子每天也都會漲,1.0,44147
1686141741883_F02_dcard,2023-06-07,"好久沒有用手機發文🤣突然有點不習慣

這幾天小編我潛水潛比較久

因為我發現在這邊PO當沖選股
太容易被網友針對了
https://sticker-assets.dcard.tw/images/d93e9c82-4969-4e74-828d-39c5f28c56c6/orig.png
所以小編目前都是在IG限時PO當沖選股

那就……….😁正文如下😁
———————————————————
小編在6/1有觀察到 全新 於5/31突破布林通道上軌
https://megapx-assets.dcard.tw/images/5a2a5bb6-0df6-4ca6-8da6-e1c3258c7ff6/640.jpeg
隔天觀察6/1是否有延續這多方走勢，
最後決定進場做波段權證

停損條件：跌破100元，權證低於0.9
停利條件：目標價130元之後分批停利

https://megapx-assets.dcard.tw/images/57c4c268-ab02-448d-beab-6c048bf75414/640.jpeg

今日停利10張原因是因為，小編對於大盤目前走勢仍舊保守看待，這一波輝瑞帶動台股的大盤漲了非常的多，所以在停損停利我會設定的比較小心一點，畢竟小編在操作股票都是很膽小的
https://sticker-assets.dcard.tw/images/c4bdc7da-3a6b-4e62-9e7c-4562b461a9b2/orig.png
https://megapx-assets.dcard.tw/images/0768f077-18f8-4afd-976d-2a9b95fe9327/640.jpeg

最後有些話想對這邊股票版的大家說
我知道這邊有些人都會分享一些當沖標的
小編我也不另外

但是股票標的本身不會有錯誤
分享股票標的的人也沒有錯誤

那今天如果在操作個股虧損的話，請你們想想為何今天會虧損，是做空強勢股還是做多弱勢股，每個人都要為自己的進出場好好思考好好負責，我並沒有在幫這邊任何人講話，只是認為小編在股票版這邊分享的資訊的初衷被網友曲解了，所以今天才會想說那麼多話🤣🤣🤣

請原諒老人的碎碎念哈哈哈哈哈
給各位看看可愛貓貓解解氣
https://sticker-assets.dcard.tw/images/c4bdc7da-3a6b-4e62-9e7c-4562b461a9b2/orig.png
https://megapx-assets.dcard.tw/images/b2f29a8c-6edd-46c2-80bc-d24201543784/640.jpeg",1.0,44146
1686214835096_F0DCU,2023-06-07,可以弱弱的問版主目前還有那一些股票適合進場的嗎,1.0,44159
1686198194702_F0DCU,2023-06-07,"如果是我的話，會賣掉
在低檔修正到250、260左右的時候重新買進建立部位

賣掉原因
1、基本面上半年營收較差
2、日線Macd 下降、osc轉負柱
3、快除權息應該會再跌一段
4、跌破上升趨勢線",1.0,44138
1686141244434_F02_dcard,2023-06-07,"怎麼每天漲不停
看他緩搓還是能夠漲停
真的很厲害",1.0,44137
1686220734013_F0DCU,2023-06-07,我的創惟…🥹,1.0,44136
1686203658906_F0DCU,2023-06-07,"搭版問
那券按下去是什麼意思🥲",1.0,44106
1686207340107_F0DCU,2023-06-07,沒錯 量一縮就是跑👍,1.0,44107
1686203658939_F0DCU,2023-06-07,連遊戲都不會玩還要當沖，謝謝妳當我腳底下的石頭,1.0,44108
1686210543040_F0DCU,2023-06-07,都要再投入選高股息根本沒必要，只是多付稅金與手續費而已,1.0,44109
1686217497803_F0DCU,2023-06-07,"定期定額慢慢存...
最近50、56都有賺喔！",1.0,44110
1686168267173_F0DCU,2023-06-07,有抽過 沒中過,1.0,44111
1686161290182_F0DCU,2023-06-07,可以考慮大戶投 還不錯,1.0,44112
1686168267242_F0DCU,2023-06-07,其實還好 目前抽到5次,1.0,44113
1686183227390_F0DCU,2023-06-07,"恭喜中獎~
吸吸好運~",1.0,44114
1686139138791_F02_dcard,2023-06-07,"從2021就在講了，講到2023都快過一半了，
還是沒有，反而現在又在漲翻天，
感覺離泡沫化還滿遠的，
以下個人看法僅供參考

從三個討論面來看
1.存股族太多
應該有不少人跟我一樣因為之前疫情銀行利率實在太低了，
所以才開始把錢投入股市的，
也是從這幾年開始人人都在存股，
以前荷蘭鬱金香會泡沫化是因為實際沒有那麼多需求，
現在買股的那麼多，
跌到80%就一堆人搶便宜了，
支撐量那麼大實在很難想像會泡沫化，
加上又有國安資金進場救援
2.etf的流行
跟1是相呼應的，
因為這些人大都是存etf，
以前泡沫化時代大家都是存個股，
是會跌到變壁紙的，
只要過高有點風吹草動就開始狂跌，
大量的人逃命拋售才是泡沫化的起點，
現在大家都存etf，單一公司嚴重虧損又如何，
頂多調整成分股，怎麼可能大量逃命
3.通膨太高了
通膨高就是因為之前疫情各國都在印錢，
所以錢既然變多了，
大盤變高也是很正常的事，
所以未來萬四萬五應該會是常態，
不太可能跌回2019年那種樣子，
難怪之前有老師敢萬四時投三千萬進場，
因為已經是正常回歸數值了，
未來不會再低更多，跌也至少不會太久

除非遇到戰爭或是重大天災，
不然不太可能泡沫化的吧

本來想問請益結果自己想法太多直接改心得好了",1.0,44115
1686170811699_F0DCU,2023-06-07,害人不淺,1.0,44116
1686217378381_F0DCU,2023-06-07,擠牙膏，每年都小改沒有突破性,1.0,44118
1686161150653_F0DCUNEW,2023-06-07,謝謝分享超用心❤️,1.0,44119
1686198194669_F0DCU,2023-06-07,破月線 至少賣一半,1.0,44120
1686183227461_F0DCU,2023-06-07,恭喜。 我先C一波,1.0,44121
1686171348011_F0DCU,2023-06-07,我都懷疑你是來這找燃料的,1.0,44122
1686207340130_F0DCU,2023-06-07,多看月線圖 打開來看 已經衝過2021/5月高點了,1.0,44123
1686217378424_F0DCU,2023-06-07,"貴不是主因
是他這個東西 已經超越同類產品太多了
目前大多數人不相信功能有宣稱的那麼強
等到上市更多人體驗到、以及ytr開箱後
願意買的人會變多",1.0,44124
1686140634341_F02_dcard,2023-06-07,"大牛已動

https://megapx-assets.dcard.tw/images/e81b7446-a0ab-41d8-bfab-7d8503ccaf71/640.jpeg


我就問現在還有哪一個族群沒有漲的嗎？


居高思危⚠️",1.0,44125
1686203747474_F0DCU,2023-06-07,如果真的要買觀光股 去年就要買了,1.0,44126
1686220733941_F0DCU,2023-06-07,腳踏車、PA、被動元件,1.0,44127
1686376004089_F0DCUNEW,2023-06-07,"就是好人才會一直中籤
社會清流👍🏻👍🏻👍🏻",1.0,44128
1686220733953_F0DCU,2023-06-07,"軟板…
台郡 臻鼎",1.0,44129
1686168267281_F0DCU,2023-06-07,"利潤好的股票肯定一堆人
我到現在也都還沒中過",1.0,44130
1686215888594_F0DCU,2023-06-07,已經刪除的內容就像 Dcard 一樣，錯過是無法再相見的！,1.0,44131
1686215888637_F0DCU,2023-06-07,已經刪除的內容就像 Dcard 一樣，錯過是無法再相見的！,1.0,44132
1686214917179_F0DCU,2023-06-07,真的很少！！可憐,1.0,44133
1686220733993_F0DCU,2023-06-07,電池,1.0,44134
1686220734006_F0DCU,2023-06-07,大大茂迪怎麼看？,1.0,44135
1686202718315_F0DCU,2023-06-07,"https://megapx-assets.dcard.tw/images/16de7c13-1679-4b50-8cc2-fb2db1527c3e/orig.jpeg
https://megapx-assets.dcard.tw/images/93af8136-1c22-498b-9326-cf824261e568/orig.jpeg",1.0,44104
1686168267142_F0DCU,2023-06-07,"進入股市約莫3年吧？
每期每個申購都跟（除了超過２０萬那種大額

沒中",1.0,44061
1686203746758_F0DCU,2023-06-07,雄獅：,1.0,44011
1686198194584_F0DCU,2023-06-07,"有人在臭
如果真的要買就看
營收和營利有沒有成長或是虧轉盈
至少基本面有個底可以支撐",1.0,44059
1686203746585_F0DCU,2023-06-07,暑假要到了,1.0,43965
1686139754749_F0DCU,2023-06-07,沒量 只好跟他說再見了 👋👋👋,1.0,43966
1686147109181_F0DCU,2023-06-07,我還在裡面蹲😭,1.0,43967
1686118204321_F02_dcard,2023-06-07,"因為看到00919配息很高，年化殖利率有11%

單季殖利率的話他也不差，2.8%也贏過其他高股息很多了

看完很多神人分析，有信心後面幾季的配息還是能有10%以上

不過因為一路也一直漲上去
想問買在19塊會不會嫌貴了???

但我也擔心他不下來就一直往上了

朋友說那就除息後買，可是我想參加除息耶QQQ?",1.0,43968
1686205113608_F0DCU,2023-06-07,"18你敢買嗎
17你敢買嗎
16你敢買嗎
要你買你會買嗎？還是去定存吧",1.0,43969
1686205113644_F0DCU,2023-06-07,想參加除息的原因？,1.0,43970
1686138395390_F0DCU,2023-06-07,"哥有料~
執行停損利才能在股市長存，股市跟莫非定律息息相關，什麼事都可能發生，研究到後面，心態反而是股市的精隨，十年磨一劍，機會來了只要能揮棒得分，就是好球，就是好機會。
時勢造英雄，英雄也能造時勢，這篇文章必須讚，真的有內容👍",1.0,43971
1686142303571_F0DCU,2023-06-07,"歡迎參與比賽❣️
AI股真的好夯啊！！！",1.0,43972
1686203746600_F0DCU,2023-06-07,用力追就對了,1.0,43973
1686198194341_F0DCU,2023-06-07,"我成本273
今天破線賣一半
剩下等除息再看看",1.0,43974
1686205113721_F0DCU,2023-06-07,"最近加了一些部位

除了這次配11%
追求現金流為目標，00919選股算是有料",1.0,43975
1686135578531_F0DCU,2023-06-07,"過癮啊 拿信用卡去還信用卡
爽的一匹 不會業力引爆的",1.0,43976
1686196461162_F0DCU,2023-06-07,日月光主力佛心來著五月底就給信號了六月才拉,1.0,43977
1686171347920_F0DCU,2023-06-07,推薦優質好股票 中興電 一切的一切預告在前面 別等漲上去才想買 切勿追高股票,1.0,43964
1686201983970_F0DCU,2023-06-07,航運無望了，景氣循環股，最近也沒有嚴重的塞港，運價更沒有起伏，現在股市長紅隨便買隨便賺除了航運股，現在買航運機會成本太高了,1.0,43978
1686168266995_F0DCU,2023-06-07,已經刪除的內容就像 Dcard 一樣，錯過是無法再相見的！,1.0,43980
1686698270652_F0DCUNEW,2023-06-07,"https://16personalities.capitalfutures.com.tw?empno=A50851
有趣的心理測驗可以試試看",1.0,43981
1686131562767_F0DCU,2023-06-07,"我這幾個禮拜也是頻繁換股，只有一兩支抱超過三天，其他都一兩天甚至當沖就處理掉了，只能說短線有短線的作法，不是只有長線什麼扛得住虧損才能賺錢。
跟你一樣學生資金不多停損守太短，所以我日內盡量買在回檔、追價的話不對勁馬上就走，或是最後一盤再買，然後停損設200-700台幣(看線型決定)，然後因為停損短，所以你也要知道自己該賺的錢大概是多少，才不會抱上抱下賺不到還被停損。
然後盤勢好的時候要從最強勢的那一群去挑股票，記住這點賺錢會容易很多。

這三個禮拜把前一個月賠的全打回來還多賺了，現在在學習盤勢不穩的時候怎麼把錢守住，等待下一次盤勢大好時的大賺機會。",1.0,43982
1686160047904_F0DCU,2023-06-07,請問富邦媒有戲嗎？,1.0,43983
1686202718269_F0DCU,2023-06-07,還在+1,1.0,43984
1686122551834_F02_dcard,2023-06-07,"6/7今日大盤量能小增至2911億，大漲160點，再創今年新高16922點，期待明日量能繼續增加，攻上萬七。
https://megapx-assets.dcard.tw/images/c23456d9-b7c2-4efe-bc74-93ad7a9c29eb/orig.jpeg",1.0,43985
1686141534394_F0DCU,2023-06-07,買美超微賺爛了,1.0,43986
1686203746624_F0DCU,2023-06-07,"不知道熱起來的原因那就不要隨便蝦攪和了。
1.大陸旅遊開放潛在利多
2.每個月營收都是利多消息都是倍數增長營收公布前就會有人提前卡位
以上小弟愚見有錯歡迎指正",1.0,43987
