id,post_time,content,rise,post_id
1695332828749_F0DCU,2023-09-21,水啦 十月噴噴,1.0,60524
1695333323826_F0DCU,2023-09-21,"現在最不能買的兩樣東西
1.美債
2.大盤",1.0,60523
1695304791433_F02_dcard_C,2023-09-21,".
雖然昨天聯準會鷹派升息，大盤再次烙賽，但這次一次把升息利空給爆出來，到年底以前，說真的沒有太明顯的利空隱患，當市場情緒宣洩完畢，下檔的空間反而有限，且今天 AI 類股明顯逆勢上漲，雖然這邊未必是絕對的底部，但明顯買賣雙方的力道開始平衡，未來再配合財報公布，股價表現的空間很大，此時我並不想去動我們配置。
.
有的人會擔心聯準會過度升息的問題，雖然消費、製造業都很慘淡，但就業市場仍相對強韌，而就業好經濟自然會慢慢轉好，只是這需要時間，而聯準會近期的態度也很明顯，就是擔心經濟過熱才進行升息，若11月的經濟數據並不理想，也未必會再度升息。
.
持有個股
技嘉(2376)、廣達(2382)、緯創(3231)
今天逆勢上漲，頗有領漲族群的態勢，但就像我昨天所說，匯差的問題還是可能持續打壓股價，短線還是有繼續震盪可能，但就目前市場對出貨量的預估，股價絕對不會只有這樣的水準，就繼續等待未來財報公布吧。
.
金居(8358)、美時(1795)
今天仍是繼續在低檔震盪，並無太特別的表現。
.
!!以上內容純屬分享，不代表任何買賣建議!!",1.0,60534
1695333323803_F0DCU,2023-09-21,6209 有想法嗎 今天跑了 停損,1.0,60522
1695333874216_F0DCU,2023-09-21,"通報 📢
好像有人對這篇文章有新想法唷，快來去看看！
 https://www.dcard.tw/f/stock/p/253356637",1.0,60520
1695301926449_F02_dcard_C,2023-09-21,"小熊被禁言到9/27前我就來充當一下吧

今天就走聖誕節

🎄選股策略
鎖定慣性隔日沖倒貨券商分點

🎄選股依據
前日大買且成交比重高

🎄操作邏輯
偏空操作，與隔日沖一起倒貨

🫎新手建議用免費軟體XQ練手感，熟悉之後再用證券戶操作

🎄空單進場條件：
① 均價線下彎
② 5分K空方量形成壓力沒突破
③ 挑戰前高失敗後量縮
④ 五檔買盤掛單遠大於賣盤（輔助參考）

*需同時符合①②or①③才可以進場


🎁隔日沖到貨通常是早盤10:30以前
🎁記得當天回補，最好設定券空
喜歡做多也可以依盤勢再決定多空

🎄標的：

3373熱映
元富永和9.06%
統一6.06%
兆豐景美2.00%

2468華經
-
元富永和2.25%
元大大同1.79%


技術面轉弱拉高就空：
奇鋐、健鼎、啓碁

價漲量增：（偏多操作）
精剛



🎅以上不是冥牌，符合進場條件才做單
🎅任何交易方法都有存在的意義跟價值
🎅以上標的僅供本來就有操作當沖的朋友參考

☠️請謹慎投資部位，切勿貪婪，遵守紀律及設計好風報比☠️


那週一要走什麼風格呢？",1.0,60519
1695333323716_F0DCU,2023-09-21,做很多功課？完全看不出來餒,1.0,60518
1695301847754_F02_dcard_C,2023-09-21,今天加入這個社群第一天，發現版主蠻厲害的欸，但脾氣似乎不太好🤣，分享給大家😂，請點選以下連結加入社群！,1.0,60517
1695332828669_F0DCU,2023-09-21,你沒看到外資多單只剩5口嗎？,1.0,60516
1695302079187_F02_dcard_C,2023-09-21,"前幾個星期去兩間銀行辦事
一間是問事情 一間是辦開戶
一個理專狂推我買美債 說現在很低點 未來一降息一定會漲回去 簡直是送分題
然後現在狂跌

另一個理專跟我說我現在到9月底買美股、基金免手續費 叫我如果要買可以趁現在 現在也開始狂跌

還好把台幣換成美元放定存 現在美元還漲
雖然不能肯定到時候定存到期還能有現在這個匯率
但還是安心許多",1.0,60515
1695333323694_F0DCU,2023-09-21,美股20年大M頭逐漸成型，這樣還敢歐印指數型，佩服佩服,1.0,60514
1695333323683_F0DCU,2023-09-21,再投100萬 分攤,1.0,60513
1695332828625_F0DCU,2023-09-21,還好我今天早盤開盤空單放到現在,1.0,60512
1695325752900_F0DCU,2023-09-21,我買在130兩張，撐到128趕快賣出，好加在小賠,1.0,60511
1695322700171_F0DCU,2023-09-21,請問小熊對台達電的看法～謝謝您，很感謝您一直以來的分享，每天都會固定看❤️,1.0,60510
1695333323759_F0DCU,2023-09-21,我不懂正二的商品特性 是不是大盤漲它獲利是兩倍跳？如果價格逆向跑 會被斷頭或是補繳什麼錢嗎？,1.0,60521
1695333874182_F0DCU,2023-09-21,5分K空方量形成壓力怎麼看？,1.0,60509
1695306583828_F02_dcard_C,2023-09-21,"看過生命周期投資法後決定！親自體驗體驗
本人的職業是開小吃店的 生意普普還活的下去
 
初始借貸加一開始的存款總金額 200萬左右 
借款100萬利率2.5%寬限期1年

策略：第一年的利息全部再投入，外加每個月5000-15000的加碼
第2年利息全部拿去繳貸款
標的：00919 00929（暫定這兩檔 919算主力
測試看看7年後,帳面損益加股息後為正的還負的 
 目前計算結果是如果股價波動不大，靠利息可以少還5到6成的貸款本金
附上目前的庫存
https://megapx-assets.dcard.tw/images/ad60b352-a267-4dde-81c6-7cb6806be5e5/orig.jpeg",1.0,60535
1695363035292_F0DCU,2023-09-21,謝謝分享,1.0,60537
1695335202820_F0DCU,2023-09-21,笑死,1.0,60561
1695367118075_F0DCU,2023-09-21,我也超綠,1.0,60560
1695309433105_F02_dcard_C,2023-09-21,"Hi 各位好
這週好綠 
統計9.15-9.21 只剩上週五的獲利7905元
下週極有可能實驗以來首次出現 
整週獲利掛蛋 甚至停損換股操作的情形
就繼續看股市發展了
https://megapx-assets.dcard.tw/images/a05dc99a-ec42-4ad9-8841-ef2c0a24bbcc/640.jpeg
威盛
禮拜五漲停順勢賣出
https://megapx-assets.dcard.tw/images/0cf612a4-7c07-4213-b2ff-5e6825bfd1fd/640.jpeg

欣興
https://megapx-assets.dcard.tw/images/e7c782fb-ea82-4380-a0c1-62eb4b1e7f35/640.jpeg
賣掉後重新上車
https://megapx-assets.dcard.tw/images/d2032456-d641-4150-9b16-ebe4fbf6aadf/640.jpeg

這支就是一直上下洗
今年欣興的交易紀錄
https://megapx-assets.dcard.tw/images/a3a474ae-2ab5-4b14-aad4-de17d05ba3c8/640.jpeg
https://megapx-assets.dcard.tw/images/6edacdca-fb21-45f5-8ac5-37db453e7276/640.jpeg
當然過去經驗不代表未來股價走勢
也有可能出趨勢一波帶走🤣
就像我的東哥遊艇一樣（糗）🤦


中美晶
卡友推薦 
這支跟環球晶本益比都在不錯的位置 
最近有可能會在進場
https://megapx-assets.dcard.tw/images/bf8c5682-2ea3-4d63-a7c5-9fe3054f075c/640.jpeg

采鈺
也是陪卡友攤
禮拜五漲上去出場
https://megapx-assets.dcard.tw/images/3053d56a-226b-4bb5-9966-077f69ee42b6/640.jpeg

最後一樣公布持股
這次真的有點得意忘形
前幾波台半 伊雲谷 大立光 晶心科
其實都可以出場重置資金
但後來貪心沒出
又買了太多支股票
目前算起來本金有些吃緊
要選擇性攤平了
如果資金真的耗盡
我會把崇越（偽定存）獲利了結一部分
https://megapx-assets.dcard.tw/images/96b7c5ff-19f8-4861-a6bd-0a74cbfab1f8/640.jpeg
https://megapx-assets.dcard.tw/images/52c323b9-cc4a-41e6-b63a-87a4d0faeedd/640.jpeg
雖然不想在低點出清
但最不濟還可以把公司債賣掉
然後趁美金強的時候換回台幣買股
可能也會補些美債正二🤣（打死不退）
https://megapx-assets.dcard.tw/images/7fd0949f-f4dd-4e3c-954a-2b133dbf1246/640.jpeg",1.0,60559
1695332828943_F0DCU,2023-09-21,來喔 公園住宿團這裡登記,1.0,60558
1695332828892_F0DCU,2023-09-21,我停損你超底 果然英雄所見不同,1.0,60557
1695329897308_F0DCU,2023-09-21,這是哪家？,1.0,60556
1695333324038_F0DCU,2023-09-21,"2021/5月增貸加手頭現金共300多萬，在5月初買入大量金融股存股，其中台新金在14.9-15元共買50張，國泰金在57-58買了20張，其它金融也零零星星買了一些，買完後立馬遇到大跌，不到十個交易日，台新金跌到13.65，國泰金跌到48.15，不是幾乎而是全部持股都跌，帳面難看到爆，不過持股都沒賣，後來還加碼再買更多金融股，不算已領股利40多萬，今天收盤帳面還賠7萬。

有時買的時機還真的很重要。",1.0,60555
1695333324001_F0DCU,2023-09-21,兩萬就嚇到？,1.0,60554
1695332828826_F0DCU,2023-09-21,88了 記得停損,1.0,60553
1695363035302_F0DCU,2023-09-21,好好笑 辛苦了😂😂😂,1.0,60552
1695332780955_F0DCU,2023-09-21,請問你都是什麼時候會獲利了結？ 停損又是如何設置的呢？,1.0,60551
1695333323913_F0DCU,2023-09-21,"所以你是這個
我昨天上班看
笑到快斷氣
#分享 用一千萬做股票 第一天 - Dcard
https://www.dcard.tw/f/stock/p/253344113?cid=0a15bc68-9ca2-447f-8093-619b0bcfb045",1.0,60536
1695362594732_F0DCU,2023-09-21,美國國債可以考慮看看呀,1.0,60550
1695311152735_F0DCU,2023-09-21,那就看啊,1.0,60548
1695325410801_F0DCU,2023-09-21,我可以幫你要手續費優惠 也不會主動吵你 但是如果你有問題想問我我也都會回覆,1.0,60547
1695333323982_F0DCU,2023-09-21,妳去拉滾動式績效，正二的報酬會讓你願意長期持有,1.0,60546
1695333323968_F0DCU,2023-09-21,認知夠了再歐印就不會有現在這個問題,1.0,60545
1695333323953_F0DCU,2023-09-21,"早該修正了，前面一直嘎不知道在嘎幾點
https://sticker-assets.dcard.tw/images/9d11f80a-02f1-4a72-a170-caed88d7cea2/orig.png",1.0,60544
1695306247080_F02_dcard_C,2023-09-21,"台股今天(9/21)受到美國聯準會會議結果影響，一開盤直接跳空下跌，並摜破半年線，相信看到今天這個盤勢的表現，多數投資人是開心不起來，特別是9月以來進場追價買進最近市場最夯、討論度最高的00929的投資人，應該臉都綠了，昨天(9/21)一天的跌幅竟然高達2.27%，單日跌幅居然是0050的4倍。從過去的經驗來看，當大盤跌破半年線進場買進0050的報酬表現是相當好，持有一年的平均報酬將近14%，也就是說遇到這種大盤大跌的情況，聰明的投資人應該是很開心的，因為等到進場買進市值型ETF的最佳時機，分批往下買進，買黑不買紅，布局不急躁。

        0050成立以來跌破半年線進場買進

https://megapx-assets.dcard.tw/images/7433039c-3b66-434c-b392-1b77132417eb/orig.jpeg

資料區間：2003/6~2023/8

今年是0050上市滿二十周年，這麼多年來0050一直是不少投資達人、大學教授、退休族、小資族認同的長期投資標的，主要關鍵有三：一是長期績效不只經得起考驗，更是有目共睹，成立以來累積報酬率超過550%，年化報酬率約有10%(大家有興趣可以網路搜尋一下0050的新聞)。所以遇到市場行情大跌時進場買進或加碼，長期而言都會有不錯的報酬表現。

二是0050幫投資人篩選市值前50大企業，這樣的選股邏輯更是直接反映了台灣經濟成長，並掌握台灣以及全球產業輪動的趨勢，畢竟台灣是以出口為導向的經濟體，產業的興衰跟國際經濟息息相關，近幾年台灣半導體產業更成為全球領頭羊。因此，投資人不用擔心自己投資買到地雷股。

三是定期定額戶數第一大ETF，台灣證券交易所最近才剛公布8月份股票、ETF定期定額交易戶數，台積電、0050依然是分別穩居股票、ETF定期定額第一名，交易戶數已經突破21萬戶。定期定額的好處就是隨時買進，不需要擇時、不用擔心買在高點，事實上也是如此，我身邊的朋友曾經在2022年年初開始扣款，沒想到在2023年初，大盤還是低檔的時候，0050定期定額的報酬表現已經轉正。

再從台股的季節性表現來看，通常9月行情不論是台股或全球市場，都是多事之秋，行情相對不理想，就投資面來看，卻是進場布局的好時機，最近十年台股第四季上漲機率高達9成，平均漲幅達4.43%，若再加上目前主計處預估明年台灣經濟成長率將超過3%，邁向景氣復甦，而在景氣復甦階段絕對是大型股領漲股市，相信此時絕對是進場買進市值型ETF的絕佳機會！

https://www.instagram.com/p/CxLeeaBBPhj/?igshid=MzRlODBiNWFlZA==",1.0,60543
1695332828814_F0DCU,2023-09-21,別左側交易阿…. 等大盤至少站回所有均線吧 越抄越低 別人小賠我破產 我在說我自己,1.0,60542
1695333323946_F0DCU,2023-09-21,我知道你還有錢 放空避險囉,1.0,60541
1695321856919_F0DCU,2023-09-21,"現在空期貨
不算晚嗎……？",1.0,60540
1695329897286_F0DCU,2023-09-21,"老天給我看到這文
佛渡有緣人
跟你說不要買
你要買ETF不如把錢存銀行
（2個月後放在心底感謝我就好",1.0,60539
1695364635594_F0DCU,2023-09-21,有貸款給推，先恭喜賺錢了,1.0,60538
1695335419545_F0DCU,2023-09-21,B2-3 有機會分享圖片你買的這幾隻，k線圖進場點與出場點思維嗎,1.0,60549
1695333874298_F0DCU,2023-09-21,漢堡軟糖？,1.0,60562
1695332828615_F0DCU,2023-09-21,好厲害，可以提早退休了,1.0,60508
1695329897274_F0DCU,2023-09-21,定期定額應該會有一個地放可以設定金和跟交易日，另外要定期定額的話記得避開結算日,1.0,60506
1695329891712_F0DCU,2023-09-21,建議投資四大管股金控，0050得成份股，,1.0,60477
1695324842864_F0DCU,2023-09-21,左手配右手,1.0,60476
1695296385817_F02_dcard_C,2023-09-21,"由於每次當沖都會忘記當下成功與失敗時的想法，便在此紀錄一下。
（通常只記得賠錢時的失落）
https://megapx-assets.dcard.tw/images/1053f212-c1c9-482b-a616-61205129f5d9/640.jpeg

10:00時大盤跌深在慢慢反彈，矽統前面試圖要突破開盤5分K的高點都失敗，加上大盤反彈它卻沒站穩37元，便試單進場做空。中途一度想跟著大盤反彈要攻過37，但還是失敗，接著10:16有一波下殺就先回補一張，想留一張看能不能走出跌勢，可惜沒想像中跌的深，也許有大戶撐盤吧？

後面10:47等到一波下殺就回補另一張，整體來說這支股票都沒有過預設的壓力37，算好做的。
https://megapx-assets.dcard.tw/images/ba606f03-df0a-4125-a2f1-3454555ffe44/640.jpeg

因為不想丟失獲利的心情，就挑個便宜股票做，但不應該挑東捷，因為做的時候量只有4000多，一不小心會要停損。11:33發現第一根5分K低點19.5沒攻過，以及大盤一個下殺，便進場做空。由於量真的太少，過程真的抖抖，也好險大盤不好，不然時間一拉長，一個強力反彈就可能GG…
https://megapx-assets.dcard.tw/images/4c6e3a8c-bc81-4f68-a869-e95ef796d1cb/640.jpeg",1.0,60475
1695331700198_F0DCU,2023-09-21,132我在,1.0,60474
1695332623700_F0DCU,2023-09-21,這兩個股價遲早被台達超越,1.0,60473
1695321252309_F0DCU,2023-09-21,公園蠻空的,1.0,60472
1695333323506_F0DCU,2023-09-21,這波要修正很久,1.0,60471
1695335419515_F0DCU,2023-09-21,"明天建議關注做哪幾隻嗎？
想問你的進出場點判斷以及額度開到多少？",1.0,60470
1695333323498_F0DCU,2023-09-21,把00713賣了 這幾天分批加碼正二 這根本不是什麼系統性風險 短期小跌不用怕,1.0,60469
1695333323467_F0DCU,2023-09-21,歐印前為什麼不先閱讀總經相關資料，已經從2009到現在走了14年多頭行情加上這種高利率，你就沒有想過會先崩盤的可能嗎,1.0,60468
1695332623647_F0DCU,2023-09-21,一個是上游 一個是中游😅,1.0,60467
1695324044532_F0DCU,2023-09-21,我覺得永豐大戶投不錯用欸！,1.0,60478
1695336477045_F0DCU,2023-09-21,這幾天有點不舒服,1.0,60466
1695332828431_F0DCU,2023-09-21,支撐估計在16308 夜盤跌破偏空,1.0,60464
1695312273814_F0DCU,2023-09-21,"昨天也做定穎～
第一趟反彈做多 賺717+3折折讓手續共846
第二趟反彈結束 續空 賺646+3折讓手續共717
第一趟花了18分鐘
第二趟花了14分鐘
https://megapx-assets.dcard.tw/images/d101448e-a2dd-4087-9b3c-aa7f2d487d31/orig.jpeg
https://megapx-assets.dcard.tw/images/ebcfb4fc-55af-4a1e-a7d5-a5f5d520e324/orig.jpeg",1.0,60463
1695332828410_F0DCU,2023-09-21,今天很綠QAQ,1.0,60462
1695336477008_F0DCU,2023-09-21,"停損空手是對的
今天慢的人

早盤看到櫃買跳空開低+破月線

不囉嗦持股出清就對了",1.0,60461
1695322675828_F0DCU,2023-09-21,"我今天也做 3715
我本來要做中午跌破那段
結果我改做反彈
到午盤才結束一波
https://megapx-assets.dcard.tw/images/70da9add-d61d-4de7-944f-7acd19d854b6/orig.jpeg
https://megapx-assets.dcard.tw/images/807d16dc-2294-4d08-939d-bbd3657236a9/orig.jpeg
小賺350花1.5小時 也還可以了😌",1.0,60460
1695332828395_F0DCU,2023-09-21,今日抄底 明日抄家,1.0,60459
1695330762531_F0DCU,2023-09-21,"今天就算慢一拍沒關係

我早盤知道一定要出方向了

櫃買跳空開低+破月線

出清持股空手看戲 ~~~",1.0,60458
1695333323393_F0DCU,2023-09-21,廢物一個,1.0,60457
1695335597260_F0DCU,2023-09-21,費用多一點獲得不錯的報酬當然👌啊,1.0,60456
1695325752818_F0DCU,2023-09-21,已經刪除的內容就像 Dcard 一樣，錯過是無法再相見的！,1.0,60455
1695332828383_F0DCU,2023-09-21,結果台股領跌 適合觀望,1.0,60454
1695333323436_F0DCU,2023-09-21,"🈹️現在連萬六都沒破耶
這樣波動都受不了
我很懷疑空頭時
你根本抱不住",1.0,60465
1695333323662_F0DCU,2023-09-21,還好吧 明天反彈😇,1.0,60507
1695332828478_F0DCU,2023-09-21,明天記得止損,1.0,60479
1695335202811_F0DCU,2023-09-21,50張18.2簽…,1.0,60481
1695333323634_F0DCU,2023-09-21,"季線開始下彎投入正2……
哥
你可能要抱很久了",1.0,60505
1695311611383_F0DCU,2023-09-21,B33 明天17000張賣壓 祝好運😅,1.0,60504
1695322700131_F0DCU,2023-09-21,"有人可以解釋英業達今天前兩根底底低後面卻沒繼續跌破怎麼看嗎？
雖然我有抓第二根高點做停損
但想知道符合條件但後續沒跌破是哪裡沒有注意到嗎😢",1.0,60503
1695324044627_F0DCU,2023-09-21,已經刪除的內容就像 Dcard 一樣，錯過是無法再相見的！,1.0,60502
1695332828564_F0DCU,2023-09-21,今天抄底，明天山頂,1.0,60501
1695333323586_F0DCU,2023-09-21,這波起碼萬四....自己保重,1.0,60500
1695324044575_F0DCU,2023-09-21,已經刪除的內容就像 Dcard 一樣，錯過是無法再相見的！,1.0,60499
1695306759554_F0DCU,2023-09-21,你算一下總共領到的利息，加現在的淨值去算是不是有超過你的本金，投資型保單會有帳管費，好像三年內解約會有解約金，如果是2015年買已過會收解約金,1.0,60498
1695317798906_F0DCU,2023-09-21,"https://megapx-assets.dcard.tw/images/0754db81-092d-4d2d-9c15-406688a3ceb6/orig.jpeg
加油 我也是剛玩不到20天",1.0,60497
1695333323559_F0DCU,2023-09-21,"啊 我好奇是什麼樣的原因讓你買了正二納指，我已經買了SQQQ賺短期一輪了說

我想知道為什麼會有人在美聯儲點陣圖等重要會議前做大決定",1.0,60496
1695328827078_F0DCU,2023-09-21,元大投資先生,1.0,60495
1695321856872_F0DCU,2023-09-21,我印象中，前幾年有一波選擇權賣方被瞬間行情屠殺，有人負債上億，我想知道你這樣的策略是不是跟他們一樣，理論上這樣對鎖，盈虧一開倉就決定利潤，但是瞬間行情又回到原點，期貨商是不是只強制平倉你的虧損部位卻沒管你盈利的部位造成行情回到原點，被平白割一波韭菜,1.0,60480
1695311152718_F0DCU,2023-09-21,你是剛開始存嗎？我一開始也每天看，自己下單，後來設自動扣款就都不看了😂,1.0,60494
1695332828547_F0DCU,2023-09-21,看來美股開盤要跳空了 各位明天記得停損,1.0,60492
1695325752866_F0DCU,2023-09-21,不是完蛋.... 而是套牢很久很久,1.0,60491
1695324842878_F0DCU,2023-09-21,我從四月它默默無名就一直撿了 到現在16%報酬 推薦,1.0,60490
1695331426757_F0DCU,2023-09-21,CCCCCC,1.0,60489
1695311611336_F0DCU,2023-09-21,"那個三商⋯⋯原本價差還有約一塊⋯⋯明天要撥券了…
馬上變套牢….
中籤率11%…..",1.0,60488
1695333323545_F0DCU,2023-09-21,"ETF套久了有機會回來，個股不一定
如果能持有個3年以上or更久
到時你在回頭看你發的文
你就會覺得很好笑",1.0,60487
1695335419533_F0DCU,2023-09-21,B1-1 為什麼,1.0,60486
1695297863556_F02_dcard_C,2023-09-21,"大家好，我是顧富仁分析師

大盤目前進入「十字路口、隨波逐流」的震盪盤，
靜待最後壓縮期間，
短期多方力守16,500點～16,250點防線不能跌破之外，
領先指標可觀察下彎季線16,815點壓力

電子五哥 目前本益比過高，
00919 00878 00929 高配息 ETF買超過多， 
一旦換股，就是屍速列車，多殺多的格局

手中的AI持股在下週可減碼應對，保留現金，
等次世代主流現身 
再全力衝刺

今日節目：
https://youtu.be/ryiS78v08P0?si=5Z3AT-prVxaEg-Ae",1.0,60485
1695327419951_F0DCU,2023-09-21,穿到地下室了啊,1.0,60484
1695336477077_F0DCU,2023-09-21,康舒繼續蓋牌中,1.0,60483
1695321832548_F0DCU,2023-09-21,"是 但有交易成本 所以<0
而且你只能輸一次100%
所以隨機賭長期必輸",1.0,60482
1695331426799_F0DCU,2023-09-21,我要吸爆你,1.0,60493
1695335202829_F0DCU,2023-09-21,"嗯～
家人大約是在萬二開始存878
目前均價約在16.多
我想說的是如果你是每日或每月固定扣款存股
應該就不用擔心目前均價，因為現在跌就買進平衡均價呀～
我也會想存股，但目前萬六我個人還不會進場（有點事後諸葛啦）我還在觀望🥹🥹

除非你是要做價差啦～～
先確定自己要啥比較實在👍🏻",1.0,60563
1695367118122_F0DCU,2023-09-21,上週五買，留到現在，很難不綠啦，大家都一樣，都噴600-700點了,1.0,60564
1695331426845_F0DCU,2023-09-21,我也中了～請問撥券當天會直接賣掉嗎,1.0,60565
1695271607012_F0DCU,2023-09-21,"這週撿回毅嘉在加2倍槓桿，今天第三天快撐不住了…
https://sticker-assets.dcard.tw/images/6924c6e3-e3d2-46b2-a4d2-978a427e8aee/orig.png",1.0,60168
1695247396051_F0DCU,2023-09-21,我在112,1.0,60169
1695244857888_F0DCU,2023-09-21,"朋友在裡面 建議還有的都先賣了 
我話就說到這 堅持不停損的保重…",1.0,60170
1695277999899_F0DCU,2023-09-21,感謝分享，最近有看到三檔也是月月配息etf要掛牌上市，只能說投信公司真懂大眾～～,1.0,60171
1695244363411_F0DCU,2023-09-21,"我也是大戶投用的最順手
但非三竹介面的手續費都比較高🥲",1.0,60172
1695247396071_F0DCU,2023-09-21,問就是說會回到150,1.0,60173
1695249511813_F0DCU,2023-09-21,"如果下跌有量 反彈沒量就刺激了
一狗票人又要套在高檔了",1.0,60174
1695244857923_F0DCU,2023-09-21,嗨好朋友，我前天出場，也是一張賠三萬,1.0,60175
1695246421718_F0DCU,2023-09-21,ccccc,1.0,60176
1695249511844_F0DCU,2023-09-21,巴膩膩真的唯一真神,1.0,60177
1695274336256_F0DCU,2023-09-21,卡,1.0,60178
1695277999735_F0DCU,2023-09-21,噓🤫 越多人投越好啊😆,1.0,60167
1695274973404_F0DCU,2023-09-21,加油加油~當沖路上一起加油,1.0,60179
1695247396108_F0DCU,2023-09-21,如果是閒錢 就放再攤平！短期會用到這筆錢 該停損就停損！,1.0,60181
1695240186495_F0DCU,2023-09-21,這跟賭博差在哪？,1.0,60182
1695249511903_F0DCU,2023-09-21,"https://megapx-assets.dcard.tw/images/abe8cd35-f54f-41d8-96a5-1636e942aab7/640.jpeg
先調節四張⋯",1.0,60183
1695278000051_F0DCU,2023-09-21,"那些說領到高股息要把配息全部再投入的韭菜
以為這樣複利效果更好呢
如果全部都要再投入
為什麼要買高股息?
為了領到大量現金去買高股息
結果最後又投回去
這不是多此一舉嗎哈哈哈
而且還要每個月領一次
以為這樣財富累積更快嗎🤣",1.0,60184
1695240115574_F0DCU,2023-09-21,"看看高股息ETF從2008到現在的報酬率有多低
就算0056今年到現在的報酬率贏006208
總報酬率還是慘輸ㄟ
韭菜才會買這種沒有成長性的ETF
只能拿配息安慰自己
還以為領的配息越多 成本降越多",1.0,60185
1695243346648_F0DCU,2023-09-21,明天只能看盤😮‍💨,1.0,60186
1695232290930_F02_dcard_C,2023-09-21,如標題，之前負責的營業員突然無預警的離職跑去進修唸書了，瞬間變孤兒的感覺，目前有定期定額、app使用、手續費問題需要協助解答，好像也沒有轉給其他的專員服務，這是求助客服嗎,1.0,60187
1695249511956_F0DCU,2023-09-21,"這不是韭菜才會買的標的嗎
現在有月配息
未來推出半月配息不就有更多韭菜上鉤
韭菜的錢真好騙",1.0,60188
1695249511992_F0DCU,2023-09-21,B27-3 我是買在18.15扣除17.90的價差加上手續費,1.0,60189
1695232285701_F02_dcard_C,2023-09-21,盤前支撐壓力分享斟酌參考，fighting！,1.0,60190
1695286243703_F0DCU,2023-09-21,想請問 全達建議做空還是多呢,1.0,60191
