id,post_time,content,rise,post_id
1701686245415_F02_dcard_C,2023-12-04,"1.元晶停損 今天最低點就是我砍的 XD
https://megapx-assets.dcard.tw/images/b624b6bc-b63f-48b3-b924-f8684a367b5d/orig.jpeg

2.買進富邦越南etf 2口

3.買進深圳中小rtf 1口

檢討

1.元晶雖然停損在最低 但本質上操作是對的 只是開盤下跌太快 而且期貨流動性有點不足

不過還是可以砍的再快一點 甚至9：00股票開盤前就可以砍

事後論 元晶回檔確實好像有點不夠 要嘛不該買 真的要進也要像之前說的 把部位縮小才行 這樣砍有點痛

2. 我第一次買etf型股票期貨 解鎖新成就XD
    越南我覺得沒什麼問題 但深圳中小進場還是
    太急 應該再等確定 不能看上證做深圳中小
    好消息是我也知道位置不夠理想 所以我部位買  
    的很小

3.光罩的部分 如下圖的點就應該砍 但我上面出了兩口 所以想著這口就算最後完全沒賺到也沒關係
但後面想想還是覺得不對 就算這口要抱 還是應該想好一個出場 而不是在那邊給他... 就算後面會漲 也應該是後面重新進 而不是這口在那裏給他腐爛
https://megapx-assets.dcard.tw/images/f66fc696-676e-4c62-b23b-936d4cd3686d/orig.jpeg

4.最後佳世達的部分 一樣繼續看停損 而且說實話 我還是挺看好後市的",1.0,66324
1701734764323_F0DCU,2023-12-04,是因為中國原物料需求？,1.0,66327
1701686842317_F0DCU,2023-12-04,那我們先約定好，明天有人中籤，要留言分享喜悅噢,1.0,66273
1701705145567_F0DCU,2023-12-04,"看你要不要分攤一些額外的標的，像是美債
我最近一直在關注美債，一來是因為價格目前偏低，二來是FED已經生太多次息，未來應該會降息
做點功課後目前是打算買00931B這支，價格偏低好入手，而且有平準金保證收益
雖然剛掛牌，但以環境來說，我覺得可以先少量入場，等看看FED下一步的動作再考慮是否加碼",1.0,66298
1701704051655_F0DCU,2023-12-04,長榮已進場布局，噴了真爽 🤣,1.0,66279
1701730929866_F0DCU,2023-12-04,陽明起飛,1.0,66278
1701731127199_F0DCU,2023-12-04,太神啦,1.0,66277
1701678556241_F02_dcard_C,2023-12-04,"現在東哥遊艇這麼弱為什麼提他？
講這麼多不就是看多嗎?明天會噴出嗎?
答案是「不一定.但是我們可以觀察看看.」

""學會觀察價格、控制風險
這點比明天會不會噴這件事還來得重要
如果你是新手與其急著學買賣不如先學觀念
投資人要具備獨立判斷 進場與停損的決心
平常心看待大格局裡的波動漲跌.格局不變方向不變
其他只需觀察轉折
掌握關鍵價在當下做判斷即可""

一種交易策略成功機率高達80%.那也會有20%的失敗率
即使執行停損了也無傷大雅.長期操作下來還是獲利的
因為你已懂得獨立判斷並掌控風險


--回歸正題(圖中所示之價格均為盤中截圖價格)--
https://megapx-assets.dcard.tw/images/dea66f23-f89c-4be1-ab1c-fb4f6440fd5c/orig.jpeg
沒錯,目前的東哥遊艇還屬於盤整格局!未來走向不一定.
我這裡只用目前現階段能看到的資訊做價格分析
以下有幾個跡象值得我們注意:

首先東哥在7/27這天帶量假突破之後股價慘跌超過60%
最後價格落在353至今未破底開始嘗試止跌盤整 漸漸拉長盤整期是好現象

圖中可以觀察到盤整區間中在11/23這天拉出一根帶量(黃圈)長紅K線
之後價格量縮回測未再破這根長紅K線的低點(藍線).因此可以判定長紅K為短期轉強點
(長紅K低點為短期支撐)
未來如果跌破這個低點未在短時間內站回代表再次轉弱.可能有破底風險.應轉保守來因應.

https://megapx-assets.dcard.tw/images/b9e0f075-b2f1-434f-9245-2127a178e38e/orig.png
接下來把日線格局拉大可以發現目前盤整區間價格於353~426之間(直接取盤整區間的最低/高點舉例)
現今價格12/4收盤價395元均在左側紅色框的價格上(大量區).而上圖籃框頭部及下跌段的成交量明顯小於左側紅色框.
https://megapx-assets.dcard.tw/images/72ef8c81-a91a-4903-b3af-3240a90e7fef/orig.png
週線邏輯上可以判定出目前週線內中長線投資人大部分是賺錢獲利階段
技術線型則是跌破上升走勢進入盤整階段而已並未再破底
「單峰不成頭.單腳不成底」
盤整的時候不要理他,未來若是帶量轉強突破壓力還是可以關注的!


-


喜歡歡迎追蹤

祝操作順利

(以上文章僅供參考.風險應自負)",1.0,66276
1701730390051_F0DCU,2023-12-04,目前菱生進場沒問題吧脩哥 😃,1.0,66275
1701678513768_F02_dcard_C,2023-12-04,上次跌下來後已經等很久了（買三十初，前幾天等不住把它賣掉 結果今天開始漲，想請問有人在關注這支股票的嗎，謝謝🙏🏻,1.0,66274
1701730893604_F0DCU,2023-12-04,台積電,1.0,66280
1701711032222_F0DCU,2023-12-04,沒事改天還會繼續沖的，我知道你還有錢，沒錢也會玩，我之前就這樣,1.0,66272
1701731127158_F0DCU,2023-12-04,當然是慣破在一根漲停啦~,1.0,66270
1701730389946_F0DCU,2023-12-04,"力特36就賣了
https://sticker-assets.dcard.tw/images/9d11f80a-02f1-4a72-a170-caed88d7cea2/orig.png",1.0,66268
1701706648106_F0DCU,2023-12-04,"B0 多空""主""戰場: 8249(菱光)

一多九空，十張多空單時代~",1.0,66267
1701688800480_F02_dcard_C,2023-12-04,今天勝率50%，但反而重壓的翻車，不太看好的卻成功，反正股市本來有輸有贏，明天繼續努力💪，本日心得：太慢停損凹太久,1.0,66334
1701676183002_F02_dcard_C,2023-12-04,"如果想要討論股票～歡迎加入討論～
您已被邀請加入「股票技術分析討論群」！請點選以下連結加入社群！
https://line.me/ti/g2/UPBVkb1Z-EeOYqax13O_S8FzCTnCdI7XKCq6vA?utm_source=invitation&utm_medium=link_copy&utm_campaign=default

四維航 週k已經底部突破了！
已經準備往月k28.93突破
下一個高點要先過25.85 27.6
https://megapx-assets.dcard.tw/images/22d6a96f-87fc-42b7-bd69-4e8060a6d176/640.jpeg

四維航終於翻正了！
明天開始一直賺錢！
https://megapx-assets.dcard.tw/images/9b5a4be7-9d5f-4f69-820e-44247183a524/640.jpeg",1.0,66266
1701730390011_F0DCU,2023-12-04,好強！！想請問3694 謝謝您～,1.0,66271
1701711032500_F0DCU,2023-12-04,權證的是買哪檔啊 怎麼不先出一點,1.0,66299
1701678299888_F02_dcard_C,2023-12-04,今天進場的一檔1萬看，邏輯就是誰突破追誰，20%停損50%停利。期貨都在洗我沒辦法跟他們玩🥲🥲🥲，兩天被嘎10000🥲🥲🥲,1.0,66281
1701710388116_F0DCU,2023-12-04,去年10月股災時買入0056 00878，現在獲利50% 30%，但還沒賣掉仍舊持有。上次0056配息時也有很多人說很難填息但最後還是填了，自己衡量一下總獲利就好。,1.0,66283
1701711032444_F0DCU,2023-12-04,"權證你買什麼？
權證買90萬？？",1.0,66297
1701691491370_F0DCU,2023-12-04,"通報 📢
好像有人對這篇文章有新想法唷，快來去看看！
 https://www.dcard.tw/f/stock/p/254050218",1.0,66296
1701681172659_F02_dcard_C,2023-12-04,"https://megapx-assets.dcard.tw/images/c528cdd2-2f56-4690-9d2c-d6039d046cdd/orig.png

前面一路走空，且只接滿足樂高4格
今天就算要做空也不好做
因為我喜歡掛線上吃單
確認壓力後沒有回測，都進不到單



想說今天期貨，我沒什麼好講的
來談一下我做股票的模式
https://megapx-assets.dcard.tw/images/6dfdff8e-7550-4ad3-938d-0e90c45c00e3/orig.png
1.穩定有發股利
2.價格來到比較有意義的地方
3.來到有意義的價格有反應
4.凹到贏
5.沒發股利停損",1.0,66295
1701707435268_F0DCU,2023-12-04,"我有中信金 個人覺得很穩 去年還今年金融股大噴發的時候有賣掉一點
目前主力買006208
美債20年我是買00696B之前看分享00687B的息收因為規模受益暴增稀釋
覺得都差不多 選穩穩的696B應該也行",1.0,66294
1701711032380_F0DCU,2023-12-04,沒有邏輯的當沖不賠才奇怪,1.0,66292
1701711032298_F0DCU,2023-12-04,今天我被大戶收割...賠七萬多-.- （勤誠,1.0,66282
1701710383951_F0DCU,2023-12-04,"立端短線真的看不懂在漲啥
但長抱到明年Q1應該是不錯的選擇",1.0,66291
1701701656970_F0DCU,2023-12-04,我耳機裡面聽的是⋯誓言版「求佛」🤣,1.0,66289
1701701656940_F0DCU,2023-12-04,我覺得會跌大概0.50最低會跌到130.9但是漲可以漲到132,1.0,66288
1701712631535_F0DCU,2023-12-04,我也很白癡..開盤沒多久本來可以小賺，但是太貪心了..後面整個開殺也沒有空到,1.0,66287
1701699546278_F0DCU,2023-12-04,這間大成這樣 為了名聲直接吃掉這點損失也沒什麼,1.0,66286
1701678383894_F02_dcard_C,2023-12-04,"今天下午才上班，有比較長的時間能交易
但昨天加班很晚才離開公司，睡不到五小時，精神有點萎靡就不打太多字了🌚

做多華泰+7573
目標-15546

https://megapx-assets.dcard.tw/images/0056888a-7b30-40fc-88fb-12b4011106ed/640.jpeg

明天本人放假！
原諒我想睡到自然醒，請容許我明天向股市與你們請假一天😁
祝大家明天大發，交易順利❤️",1.0,66285
1701712631302_F0DCU,2023-12-04,會不會做太多檔 所以熊熊忘記早盤有做多啓碁,1.0,66284
1701711032326_F0DCU,2023-12-04,"預祝畢業快樂！
https://sticker-assets.dcard.tw/images/2b3ceec9-c4ae-463c-923b-6e9e46b18679/orig.png",1.0,66290
1701735676868_F0DCU,2023-12-04,"ETF期貨流動性更加不足😅
感覺不是很好操作",1.0,66335
1701696873718_F02_dcard_C,2023-12-04,"各位晚上好！

各大投信今天下午總算把12月除息除權的標的上報完成啦~

附上這個月的除息、除權一覽表，想要搶拿配息的各位，記得要在【除息日前一天】買進標的喔！

https://megapx-assets.dcard.tw/images/050f0148-f89f-4424-a894-aa43f1a9d4fb/orig.jpeg
https://megapx-assets.dcard.tw/images/b052167d-93ad-438a-bddc-754ed78cc4bb/orig.jpeg

我自己是關注這幾檔ETF：

✦ 00919 群益台灣精選高息：配息0.55，年化配息率7.45%
✦ 00929 復華台灣科技優息：配息0.11，年化配息率7.20%
✦ 00687B 國泰20年美債：今年第五配0.35，年化配息率5.76%
✦ 00712 復華富時不動產：配息0.20，年化配息率8.12%
​
✺年化配息率以12/1收盤淨值試算。

－－－
復華富時（00712）不知道為什麼討論度頗低，但2020年中以後的表現整體而言不算太糟。

我自己是從2021開始持有的，雖然近年沒回到2019以前的巔峰狀態，但考量美國房地產疫情後看漲，加上明年降息可能，00712未來的走勢我還是蠻期待的！

之前我有寫過介紹00712的文章，歡迎參考：
https://emmakao.psee.io/5ek7ay

－－－
好啦，今天又是美好的一天，排除是Blue Monday，加上台北雨超大天氣超冷這兩大因素外。

歡迎追蹤我的IG，跟我分享你最期待12月哪一檔有除權除息的標的吧：
https://emmakao.psee.io/5dajpr",1.0,66394
1701730491263_F0DCU,2023-12-04,我就賠錢啦…,1.0,66337
1701712631585_F0DCU,2023-12-04,"萌萌做太多檔了，建議最多玩三檔就好，太多檔有時候會沒辦法全顧到！
不過別氣餒，你至少廣運有立即停損，已經壓低虧損了
祝萌萌明天交易大發大發大發
https://sticker-assets.dcard.tw/images/8517c300-81e1-4e93-a08f-25742d5738af/orig.png",1.0,66387
1701711033184_F0DCU,2023-12-04,操盤時別看「書」啊！,1.0,66386
1701711033147_F0DCU,2023-12-04,割韭菜,1.0,66385
1701695469736_F02_dcard_C,2023-12-04,投信買了好幾天，今天也買了1206張，看新聞是受惠於美國市佔率提高，後市很看好嗎？,1.0,66384
1701738162666_F0DCU,2023-12-04,請問版主覺得迎廣會再回74多嗎？謝謝,1.0,66383
1701737243533_F0DCU,2023-12-04,"時間價值也有差
應該是快到期了 建議停損出場",1.0,66382
1701696854701_F02_dcard_C,2023-12-04,想詢問如卷費用如何計算呢，是總利息那邊的6嗎？6塊有點便宜到懷疑了🫡,1.0,66388
1701730390415_F0DCU,2023-12-04,想問康那香還可以進場嗎,1.0,66381
1701739303626_F0DCU,2023-12-04,先確定他用的平台，btc就把它當作一種黃金,1.0,66379
1701739601885_F0DCU,2023-12-04,克大口罩散裝明日都做空嗎,1.0,66378
1701695751471_F02_dcard_C,2023-12-04,"https://megapx-assets.dcard.tw/images/53e10256-db77-4150-968f-b3acb2038c20/640.jpeg
-
+23
今日簡單做 這幾天都很弱的口罩 南六
乖乖的去做IC,機殼
放棄做族群比較強的個股了= =
最近都漲傳產(散裝 生技居多
有時候直接避開去做其他的也不壞
-
明天一樣看口罩 散裝 
-
有問題歡迎喔,也可以追IG偷偷問",1.0,66377
1701730491280_F0DCU,2023-12-04,感謝Hank哥分享，ig限動真的幫助不少！,1.0,66376
1701698642737_F0DCU,2023-12-04,感覺版主不錯 今天第一天看到👀,1.0,66375
1701738556753_F0DCU,2023-12-04,不要玩當沖會害死人，存股好買ETF領股息！穩定！,1.0,66374
1701702831352_F0DCU,2023-12-04,第三根根第五跟畫錯了嗎還是跳空,1.0,66380
1701694199428_F02_dcard_C,2023-12-04,"今天我爸早上在看股票的時候跟我聊到他有在投資比特幣，他說是朋友帶他進去的，但我對比特幣不了解，有誰可以告訴我比特幣是不是賭的一種啊？
好怕爸爸突然破產或是被騙😭😭😭
我應該注意些什麼嗎？
https://sticker-assets.dcard.tw/images/6924c6e3-e3d2-46b2-a4d2-978a427e8aee/orig.png",1.0,66373
1701710384208_F0DCU,2023-12-04,嘆，我做多康那香，還以為又鎖漲停。凱北這次賺爆了,1.0,66389
1701739602029_F0DCU,2023-12-04,想問克大覺得散裝目前是趨勢還是也是短暫的😂,1.0,66391
1701706648070_F0DCU,2023-12-04,"B0 有興趣來參與嗎?

多空""主""戰場: 8249(菱光)

這週一12/4開始，接下來的七七-49個交易日，多空""主""戰場8249(菱光)，都在唸心經😂😂

南(11/1)
無(11/2)
觀自在菩薩，行深波若波羅密多時，照見五蘊皆空(11/30)，渡一切苦厄(12/1)。

舍利子(12/4，第一個交易日)，有2張
色不異空(12/5，第二個交易日)
空不異色(12/6，第三個交易日)
色即是空(12/7，第四個交易日)
空即是色(12/8，第五個交易日)
...
...
...
即說咒曰：(第45個交易日)
揭諦揭諦(第46個交易日)
波羅揭諦(第47個交易日)
波羅僧揭諦(第48個交易日)
菩提薩婆訶(第49個交易日)",1.0,66265
1701741657052_F0DCU,2023-12-04,可…….,1.0,66405
1701700064272_F02_dcard_C,2023-12-04,".
鮑爾釋出的內容並沒有太多新奇，大盤還是在積極的氛圍裡，上櫃指數都快突破去年疫情的高點，可見資金都集中在一些小鬼股當中，就目前的態勢確實有可能創高，但是短線漲多+歷史賣壓，除非有大利多刺激，突破也容易拉回，而個股自然會受到影響，所以就算有個股可做，個人傾向於當沖或者等盤勢拉回再介入。
.
而最近炒的不外乎就是兩種個股，一是ai 題材，二是低基期反彈股，今天航運就屬於後者，雖說運河乾旱有助於推升運費，但全球消費低迷的情漲價到底有多少底氣，而其他記憶體、被動元件也是相同道理。所以我比較有興趣的還是ai 題材股，未必真實有受惠也沒差，只要線夠強有人想炒就好，不過就像前面說的，會留意大盤位階的風險，暫時還是會先停看聽一下。
.
持有個股
技嘉(2376)、廣達(2382)、緯創(3231)
今天資金從 AI 轉往航運，自然會有一些跌幅，尤其是短線稍微強勢的技嘉跌幅最深，不過這些 odm 在缺貨、ETF兩大利空淡化以前，自然不用太去期待，且一些法人機構 AI 相關的庫存也是很多，代表產業沒有問題，就是短線股價在考驗人性。
.
美時(1795)
受惠於法人的買盤，今天股價仍持續向上挺進，證明公司只要還有成長性，買盤自然就會來，但還是得持續關注未來權力金是否順利入帳。
.
!!以上內容純屬分享，不代表任何買賣建議!!",1.0,66404
1701700046928_F02_dcard_C,2023-12-04,最新指數出來了，持續上攻，明天航運股還能衝嗎🥹,1.0,66403
1701741425966_F0DCU,2023-12-04,"都這麼假了還需要懷疑嗎？
儲值10萬領20萬 那先把20萬轉到我戶頭
我用10萬操作就好
傻了才會信",1.0,66402
1701739303720_F0DCU,2023-12-04,跟你爸說：賭博就賭博 不要騙自己在投資,1.0,66390
1701741425862_F0DCU,2023-12-04,100%是,1.0,66400
1701698386929_F02_dcard_C,2023-12-04,由於我的臉書廣告都跑出存股，基於好奇就加入，每天社團都有 PO 截圖獲利圖，不過我看有些感覺是真人，還是自己的樁腳，獲利可以假製作，求解,1.0,66398
1701721235717_F0DCU,2023-12-04,請問有對帳單嗎  我能付款跟您的單,1.0,66397
1701710388241_F0DCU,2023-12-04,台積電12/8公佈營收 台股可能會下殺！要走一趟嗎 006208？,1.0,66396
1701740988991_F0DCU,2023-12-04,"通報 📢
好像有人對這篇文章有新想法唷，快來去看看！
 https://www.dcard.tw/f/money/p/254052968",1.0,66395
1701712631655_F0DCU,2023-12-04,"B3 
https://sticker-assets.dcard.tw/images/9d11f80a-02f1-4a72-a170-caed88d7cea2/orig.png
沒問題！我會繼續努力加油的！謝謝妳，至少有停損！謝謝妳！
也祝湮前輩您明天可以大吉大利！
https://sticker-assets.dcard.tw/images/e09aa338-95bf-447d-84aa-c9eae1721958/orig.png",1.0,66393
1701707435340_F0DCU,2023-12-04,股票市場沒有保證穩的。不過你持有的中信金若長期持有，勝率是蠻大的。,1.0,66392
1701710388289_F0DCU,2023-12-04,從帳戶損益和%推算，股票總價值在80000左右，本很小獲利也不多。4000多的獲利，若你已在工作，真的是很小的數目，不必太糾結花太多時間。,1.0,66399
1701711032996_F0DCU,2023-12-04,試試波段交易吧，在存到錢前先模擬下單，等有錢後就可以順勢進場了,1.0,66336
1701737243445_F0DCU,2023-12-04,"呃..權證盡量買價格在1.00以上
越貴越好價差越小越好
價格0.08基本上就是垃圾等級了
我平常習慣買2.xx左右",1.0,66372
1701738556685_F0DCU,2023-12-04,幾十萬買到一個教訓很划算了，股票還是實在一點比較好，加油！畢竟當沖真的風險很大的,1.0,66370
1701701657067_F0DCU,2023-12-04,B10 請問各位0050/006208這兩檔台灣50指數的ETF大概什麼階段會見高點呢？過年前嗎？還是選舉前呢？,1.0,66351
1701710388195_F0DCU,2023-12-04,請問各位0050/006208這兩檔台灣50指數的ETF大概什麼階段會見高點呢？過年前嗎？還是選舉前呢？也是在想要不要先5%出等明年三月買回,1.0,66350
1701730390336_F0DCU,2023-12-04,支持🙌🏻 順便想請教大神4142～,1.0,66349
1701732151874_F0DCU,2023-12-04,想請問如何挑選標的,1.0,66348
1701691361596_F0DCU,2023-12-04,B0 現在是哪家幾折呀？,1.0,66346
1701703848421_F0DCU,2023-12-04,"最近買到一檔飆股
買沒多久就警示
然後變成處置股
妖股般的漲法
https://megapx-assets.dcard.tw/images/01b411ca-1004-425e-9e91-3cc635c14223/640.jpeg
https://megapx-assets.dcard.tw/images/a4e9002b-66fe-420e-a2fa-8bcdab87fc05/640.jpeg",1.0,66352
1701732151784_F0DCU,2023-12-04,好像真的有點東西…,1.0,66345
1701737243215_F0DCU,2023-12-04,可能時間價值的關係（？,1.0,66343
1701690122950_F02_dcard_C,2023-12-04,"如題，近期看好台股大盤指數
在11/23購入100張臺股指元大31購32
當時指數點位是17291 
到如今12/4 指數點位為17421
但權證價格從0.08到今天變成0.05

想知道為什麼指數漲 但權證價格不升反跌
（今天有加碼攤平 還是看好12月分行情）
https://megapx-assets.dcard.tw/images/6639e2e3-7f56-4c13-899c-c729b20584c0/640.jpeg",1.0,66342
1701711033092_F0DCU,2023-12-04,"有多少本金做多少事 
沒那屁股就不要吃瀉藥⋯⋯",1.0,66341
1701703056006_F0DCU,2023-12-04,"現在一堆這種文章
也許原po可能是真的
但是這種時候這樣放
相信率大概2-3成吧",1.0,66340
1701692080158_F0DCU,2023-12-04,"B0 有興趣來參與嗎?

多空""主""戰場: 8249(菱光)

這週一12/4開始，接下來的七七-49個交易日，多空""主""戰場8249(菱光)，都在唸心經😂😂

南(11/1)
無(11/2)
觀自在菩薩，行深波若波羅密多時，照見五蘊皆空(11/30)，渡一切苦厄(12/1)。

舍利子(12/4，第一個交易日)，有2張
色不異空(12/5，第二個交易日)
空不異色(12/6，第三個交易日)
色即是空(12/7，第四個交易日)
空即是色(12/8，第五個交易日)
...
...
...
即說咒曰：(第45個交易日)
揭諦揭諦(第46個交易日)
波羅揭諦(第47個交易日)
波羅僧揭諦(第48個交易日)
菩提薩婆訶(第49個交易日)",1.0,66339
