id,post_time,content,rise,post_id,segmented_content
1671597114695_mobileR,2022-12-21,海王的節奏有被您抓到喔 恭喜大賺!!!,-1.0,100130,"['海王', '的', '節奏', '有', '被', '您', '抓到', '喔', ' ', '恭喜', '大', '賺', '!', '!', '!']"
1671446866270_F02_dcard,2022-12-19,"請問大家有收到00692的股利通知書了嗎？
今天有收到股息入帳
但想看看同通知書上的分配明細實際名目是什麼
遲遲沒等到🥲

上週三才申請電子化通知書
大概也要下次配息才生效了…
請問大家都有收到紙本或是電子通知書了嗎？

謝謝🙏",-1.0,31047,"['請問', '大家', '有', '收到', '00692', '的', '股利', '通知書', '了', '嗎', '？', ' ', '今天', '有', '收到', '股息', '入帳', ' ', '但', '想', '看', '看同', '通知書', '上', '的', '分配', '明細', '實際', '名目', '是', '什麼', ' ', '遲遲', '沒', '等到', '🥲', ' ', ' ', '上', '週三', '才', '申請', '電子', '化', '通知書', ' ', '大概', '也', '要', '下次', '配息', '才', '生效', '了', '…', ' ', '請問', '大家', '都', '有', '收到', '紙本', '或是', '電子', '通知書', '了', '嗎', '？', '  謝謝🙏']"
1678820355557_F0DCU,2023-03-15,"三商要倒了吧？ 
真的不敢買欸：）",1.0,36626,"['三商', '要', '倒', '了', '吧', '？', ' ', ' ', '真的', '不', '敢', '買', '欸', '：', '）']"
1670576465351_mobileR,2022-12-09,我也看美元還沒到高點，所以股市還不是多頭的時候。[微笑],-1.0,98387,"['我', '也', '看', '美元', '還', '沒到', '高點', '，', '所以', '股市', '還', '不', '是', '多', '頭', '的', '時候', '。', '[', '微笑', ']']"
1678793259362_mobileR,2023-03-14,真的學到浪董精華的是隔壁的萬海，Q4虧損只配5塊，一根跌停就來了~,1.0,108071,"['真的', '學到', '浪董', '精華', '的', '是', '隔壁', '的', '萬海', '，', 'Q', '4', '虧損', '只', '配', '5', '塊', '，', '一', '根', '跌停', '就', '來', '了', '~']"
1675214776787_mobileM,2023-02-01,今天空方訊號開始起跌而已 軍火股轉強就是預期兩岸準備開火後面準備大崩盤,1.0,103917,"['今天', '空方', '訊號', '開始', '起跌', '而', '已', ' ', '軍火股', '轉強', '就', '是', '預期', '兩岸', '準備', '開火', '後面', '準備', '大', '崩盤']"
1673539916869_mobileR,2023-01-12,"配股0.5基準 , 配現1.5接受 , 配現2.0合理 . 配現2.5期待",1.0,102221,"['配股', '0.5', '基準', ' ', ',', ' ', '配現', '1.5', '接受', ' ', ',', ' ', '配現', '2.0', '合理', ' ', '.', ' ', '配現', '2.5', '期待']"
1678732420978_F0DCU,2023-03-13,請問交易手續費怎麼算？,1.0,35951,"['請問', '交易', '手續費', '怎麼', '算', '？']"
1672718684297_mobileM,2023-01-03,面板雙虎 喜迎急單   2023/01/03 00:06:36 經濟日報 記者李珣瑛／新竹報導  電視面板與IT面板先後湧現急單，群創（3481）、友達2023開年報喜。群創總經理楊柱祥認為，急單將有助加快庫存去化，看好第2季起市況轉向審慎樂觀。友達董事長彭双浪指出，僅管終端需求仍不是很熱，但終端產品庫存逐漸降低，預估第2季將調整至合理空間。  受通膨升溫、俄烏戰爭、中國大陸封控等三大因素影響，面板產業鏈2022年營運逆風大，從面板零組件，到終端消費性產品如手機、筆電市場，均呈現大幅度衰退。  面板廠去年第2季起終結連七季獲利轉為虧損，友達及群創去年第3季虧損持續攀高，如今開始出現急單，對面板雙虎而言，有如久旱逢甘霖。  楊柱祥指出，繼雙11及黑五促銷後拉動電視面板一波急單，去年第4季又有IT面板小急單湧現，有助於持續去化庫存到今年首季，他對2023年第2季展望趨向於審慎樂觀，並期待第3季產業回溫的好消息。  他透露，總體經濟尚未變好，群創並不會因為接到急單而拉高產能利用率，預估群創本季前段產能利用率將落在六至七成水準，後段平均產能產能利用率則約八成。  楊柱祥表示，回顧這幾年疫情期間，經營環境挑戰很大，但是群創「關關難過關關過」，並且實現了不少創新，如今子公司睿生光電、CarUX營運均步上軌道。睿生光電將於今年股票上市，CarUX今年也有創造逾300億元業績的實力，表現優異。  彭双浪認為，僅管終端需求還不是很熱，但已發現終端產品庫存開始逐漸降低，這是一個很好的現象。  彭双浪預期，一旦庫存降至健康水平，價格就會隨之反彈，預估第2季庫存將調整至合理空間。  彭双浪指出，每家客戶庫存、拉貨狀況不同，友達會把握並按照訂單備貨出貨的原則來執行。友達總經理柯富仁表示，需求端仍因總經大環境不佳疲弱，但部分品牌拉貨已逐漸恢復到健康水準。  此外，車用、醫療、工控等高階利基產品需求相對穩定。,1.0,101454,"['面板', '雙虎', ' 喜', '迎', '急單', ' ', ' ', ' ', '2023', '/', '01', '/', '03', ' ', '00', ':', '06', ':', '36', ' ', '經濟日報', ' ', '記者', '李珣瑛', '／', '新竹', '報導', ' ', ' ', '電視', '面板', '與', 'IT', '面板', '先後', '湧現', '急單', '，', '群創', '（', '3481', '）', '、', '友達', '2023', '開年', '報喜', '。', '群創', '總經理', '楊柱祥', '認為', '，', '急單', '將', '有助', '加快', '庫存去化', '，', '看好', '第2', '季', '起', '市況', '轉向', '審慎', '樂觀', '。', '友達', '董事長', '彭双浪', '指出', '，', '僅管', '終端', '需求', '仍', '不', '是', '很', '熱', '，', '但', '終端', '產品', '庫存', '逐漸', '降低', '，', '預估', '第2季', '將', '調整', '至', '合理', '空間', '。', ' ', ' ', '受', '通膨', '升溫', '、', '俄烏', '戰爭', '、', '中國大陸', '封控', '等', '三', '大', '因素', '影響', '，', '面']"
1672203967933_mobileM,2022-12-28,好像很不錯的樣子,1.0,100459,"['好像', '很', '不錯', '的', '樣子']"
1676462098903_PTT02R,2023-02-15,"1. 標題：本公司公告第5次買回庫藏股執行情形

2. 來源：公開資訊觀測站

3. 網址：https://mops.twse.com.tw/mops/web/t05sr01_1

4. 內文：

1.原預定買回股份總金額上限(元):106,225,892,000
2.原預定買回之期間:112/01/05~112/03/03
3.原預定買回之數量(股):20,000,000
4.原預定買回區間價格(元):23.45~50.99
5.本次實際買回期間:112/01/11~112/02/15
6.本次已買回股份數量(股):20,000,000
7.本次已買回股份總金額(元):732,458,798
8.本次平均每股買回價格(元):36.62
9.累積已持有自己公司股份數量(股):24,000,000
10.累積已持有自己公司股份數量占公司已發行股份總數之比率(%):0.33
11.本次未執行完畢之原因:

12.其他應敘明事項:
無

************************************
補充
當時公告的預定買回之數量(股):20,000,000
當時公告的預定買回比率(%):0.27 [#1ZjNGQ8h (Stock)]
公告時已持有之累積股數(股):4,000,000

112/02/03 買回庫藏股金額達三億元以上
當時買回股份數量(股):8,800,000
當時公告的累積已持有股份數量(股):12,800,000
當時公告的累積已持有比率(%):0.17 [#1ZtHo-h2 (Stock)]

112/02/13 買回庫藏股金額達三億元以上
當時買回股份數量(股):8,400,000
當時公告的累積已持有股份數量(股):21,200,000
當時公告的累積已持有比率(%):0.29 [#1ZwZKqyE (Stock)]
************************************

--
",1.0,142611,"['1', '.', ' ', '標題', '：', '本', '公司', '公告', '第5', '次', '買回', '庫藏股', '執行', '情形', ' ', ' ', '2', '.', ' ', '來源', '：', '公開', '資訊', '觀測站', ' ', ' ', '3', '.', ' ', '網址', '：', 'https://mops.twse.com.tw/mops/web/t05sr01', '_', '1', ' ', ' ', '4', '.', ' ', '內文', '：', ' ', ' ', '1', '.', '原', '預定', '買回', '股', '份', '總', '金額', '上限', '(', '元', ')', ':', '106,225,892,000', ' ', '2', '.', '原', '預定', '買回', '之', '期間', ':', '112', '/', '01', '/', '05', '~', '112', '/', '03', '/', '03', ' ', '3', '.', '原', '預定', '買回', '之', '數量', '(', '股', ')', ':', '20,000,000', ' ', '4', '.', '原', '預定', '買回', '區間', '價格']"
1678997720864_F0DCU,2023-03-16,基本不太相信投顧老屍～ 如果能賺他幹嘛不自己賺，還需帶會員？,1.0,37510,"['基本', '不', '太', '相信', '投顧', '老屍', '～', ' ', '如果', '能', '賺', '他', '幹嘛', '不', '自己', '賺', '，', '還', '需', '帶', '會員', '？']"
1678727186004_F0DCU,2023-03-13,短線操作，這樣算比很多人好了!,1.0,35917,"['短線', '操作', '，', '這樣', '算', '比', '很多', '人', '好', '了', '!']"
1678937275216_F02_dcard,2023-03-16,"昨天爆出瑞信銀行事件 於是台股夜盤又開始下跌 
導致今天的盤應該又是開低的部分 而我選擇做東元的原因是因為投信連買好幾天了 而且如果開低頂到十日均線大機率會反彈 所以選擇做多 
https://megapx-assets.dcard.tw/images/533c9309-5e8a-4578-8874-a3763e672f80/640.jpeg
Day7 今天算是幸運的一天 原本東元是沒辦法賺ㄉ 幸好某位大戶救了我 感謝市場",1.0,37245,"['昨天', '爆出', '瑞信銀行', '事件', ' ', '於是', '台股', '夜盤', '又', '開始', '下跌', ' ', ' ', '導致', '今天', '的', '盤', '應該', '又', '是', '開低', '的', '部分', ' ', '而', '我', '選擇', '做', '東元', '的', '原因', '是', '因為', '投信', '連', '買', '好', '幾', '天', '了', ' ', '而且', '如果', '開低', '頂到', '十', '日', '均線', '大', '機率', '會', '反彈', ' ', '所以', '選擇', '做', '多', ' ', ' ', 'https', ':', '/', '/', 'megapx-assets.dcard.tw/images', '/533c9309-5e8a-4578', '-', '8874', '-', 'a3763e672f80/640.jpeg', ' ', 'Day', '7', ' ', '今天', '算是', '幸運', '的', '一', '天', ' ', '原本', '東元', '是', '沒辦法', '賺', 'ㄉ', ' ', '幸']"
1672284380706_mobileR,2022-12-29,我承認我自己是魯蛇啦，什麼都沒有。,1.0,100719,"['我', '承認', '我', '自己', '是', '魯蛇', '啦', '，', '什麼', '都', '沒有', '。']"
1671523330355_mobileR,2022-12-20,快裝不下了 [笑],-1.0,99885,"['快裝', '不', '下', '了', ' ', '[', '笑', ']']"
1678778950503_F02_dcard,2023-03-14,"⚙️ 大盤收盤統計 ⚙️ 

📌 加權指數
15360.42 / -200.07(-1.29%)
📌 櫃買指數
203.61 / -1.77(-0.86%)
📌 台股成交金額
2317.04 億


🚀 今日漲幅榜 
(代號 / 股名 / 漲幅) :
6243 / 迅杰 / 9.9%
9955 / 佳龍 / 9.9%


💰 交易量 TOP 5 
(代號 / 股名 / 收盤價 / 交易量(張)) :
00878 / 國泰永續高股息 / 16.85 / 240386
00632R / 元大台灣50反1 / 5.41 / 210667
2618 / 長榮航 / 26.50 / 101841
00715L / 期街口布蘭特正2 / 13.96 / 100199
2457 / 飛宏 / 58.40 / 93741


🔥 今日熱門概念股 TOP 5
(代號 / 名稱 / 成交價 / 漲跌 / 漲跌幅)

🎫食品 / 0.49%
1229 / 聯華 / 55.10 / ▲1.3 / +2.42%
1213 / 大飲 / 7.21 / ▲0.06 / +0.84%
1210 / 大成 / 50.50 / ▲0.4 / +0.80%

🎫水泥 / -0.22%
1104 / 環泥 / 24.10 / ▲0.10 / +0.42%
1110 / 東泥 / 17.95 / ▲0.05 / +0.28%
1101 / 台泥 / 36.75 / -- / 0.00%

🎫橡膠 / -0.33%
2108 / 南帝 / 46.55 / ▲2.15 / +4.84%
6582 / 申豐 / 62.10 / ▲0.4 / +0.65%
2109 / 華豐 / 14.60 / -- / 0.00%

🎫觀光 / -0.41%
2739 / 寒舍 / 56.60 / ▲2.1 / +3.85%
2722 / 夏都 / 48.25 / ▲0.85 / +1.79%
2723 / 美食-KY / 148.50 / ▲2.0 / +1.37%

🎫營建 / -0.41%
2515 / 中工 / 8.94 / ▲0.25 / +2.88%
2539 / 櫻花建 / 35.50 / ▲0.60 / +1.72%
3052 / 夆典 / 11.00 / ▲0.10 / +0.92%

        
所有數據資料均來自各金融交易所及其他內容供應者，並按原樣提供，Dcard 不會驗證任何數據資料，並聲明不承擔任何資料驗證義務。相關數據資料僅供個人參考，不宜用於交易用途或視為投資、稅務、法務、會計等方面的建議。

進行交易前，請先向您的證券經紀人或理財專員確認實際價格，以上數據資料和資訊皆不構成 Dcard 對買賣或持有任何證券/金融產品的建議，亦不保證任何投資的可行性和適當性。",1.0,36284,"['⚙', '️', ' ', '大盤', '收盤', '統計', ' ', '⚙️   📌 ', '加權', '指數', ' ', '15360.42', ' ', '/', ' ', '-', '200.07', '(', '-', '1.29', '%', ')', ' ', '📌', ' ', '櫃', '買', '指數', ' ', '203.61', ' ', '/', ' ', '-', '1.77', '(', '-', '0.86', '%', ')', ' ', '📌', ' ', '台股', '成交', '金額', ' ', '2317.04', ' ', '億   🚀 ', '今日', '漲幅', '榜', '  ', '(', '代號', ' ', '/', ' ', '股名 ', '/', ' ', '漲幅', ')', ' ', ':', ' ', '6243', ' / 迅杰', ' ', '/', ' ', '9.9', '%', ' ', '9955', ' ', '/', ' 佳龍', ' ', '/', ' ', '9.9', '%', ' ', ' ', ' ', '💰', ' ', '交易量', ' ', 'TOP', ' ', '5', '  ', '(', '代號', ' ', '/', ' ', '股名 ', '/', ' ', '收盤價', ' ', '/', ' ', '交易量', '(', '張', ')', ')', ' ']"
1678956945336_F0DCU,2023-03-16,我也抽一堆沒中過,1.0,37321,"['我', '也', '抽', '一', '堆', '沒中', '過']"
1678887765009_mobileM,2023-03-15,有錢人貸款是錢滾錢~~ 不是貸來 買奢侈品的~~~~,1.0,108782,"['有錢人', '貸款', '是', '錢', '滾', '錢', '~', '~', ' ', '不', '是', '貸來', ' ', '買', '奢侈品', '的', '~', '~', '~', '~']"
1678431220246_F0DCU,2023-03-10,為什麼你的文章有些都無法顯示,1.0,35153,"['為什麼', '你', '的', '文章', '有', '些', '都', '無法', '顯示']"
1672238863625_F0DCU,2022-12-28,"關於3,退稅的部分，印象中不是只有美國人（含公民）或在美國工作的人，才被視為“美國人”，有需要盡到納稅義務嗎？

為何外國人逃漏稅會被美國政府抓（不好意思稅法不太懂）",1.0,31482,"['關於', '3', ',', '退稅', '的', '部分', '，', '印象', '中', '不', '是', '只', '有', '美國人', '（', '含', '公民', '）', '或', '在', '美國', '工作', '的', '人', '，', '才', '被', '視為', '“', '美國人', '”', '，', '有', '需要', '盡到', '納稅', '義務', '嗎', '？', ' ', ' ', '為何', '外國人', '逃漏稅', '會', '被', '美國', '政府', '抓', '（', '不', '好意思', '稅法', '不', '太', '懂', '）']"
1671414551234_mobileM,2022-12-19,出清紫光是利多吧？,-1.0,99540,"['出清', '紫光', '是', '利多', '吧', '？']"
1678702191716_mobileM,2023-03-13,基本上台灣與美國在過去幾年的經濟狀況很像：即使在疫期時，工商業景氣好; 事求於人。上市櫃公司獲利創新高，並累賺了不少財富。  可能不同的是：為了壓通膨，美國用極大幅度的升息，台灣溫和升息。且因國家較小，金融監管嚴密些。  不得不說，台灣金融機構對債券投資不小，其他公司或個人也認為債券相對安全。但過去壹年受損狀況由公司報表數據應都有感。  與2008相較，美國官方處理較迅速。資訊不足的我，只能繼續看下去。,1.0,107636,"['基本', '上', '台灣', '與', '美國', '在', '過去', '幾', '年', '的', '經濟', '狀況', '很', '像', '：', '即使', '在', '疫期', '時', '，', '工商業', '景氣', '好', ';', ' ', '事求', '於', '人', '。', '上市櫃', '公司', '獲利', '創', '新', '高', '，', '並', '累', '賺', '了', '不少', '財富', '。', ' ', ' ', '可能', '不同', '的', '是', '：', '為了', '壓', '通膨', '，', '美國', '用', '極', '大', '幅度', '的', '升息', '，', '台灣', '溫和', '升息', '。', '且', '因', '國家', '較', '小', '，', '金融', '監管', '嚴密', '些', '。', '  ', '不得', '不', '說', '，', '台灣', '金融', '機構', '對', '債券', '投資', '不', '小', '，', '其他', '公司', '或', '個人', '也', '認為', '債券', '相對', '安全', '。', '但', '過去', '壹年', '受損', '狀況', '由', '公司', '報表', '數據', '應', '都', '有感', '。', ' ', ' ', '與', '2008', '相較', '，', '美國', '官方', '處理', '較', '迅速', '。', '資訊', '不足', '的', '我', '，', '只', '能', '繼續', '看']"
1676533968614_mobileR,2023-02-16,不看不知道，DOGE市值僅次BTC。https://www.blocktempo.com/dogecoin-fork-dogewow-pow-mining/,1.0,105382,"['不', '看', '不', '知道', '，', 'DOGE', '市值', '僅', '次', 'BTC', '。', 'https', ':', '//www.blocktempo.com/dogecoin-fork-dogewow-pow-mining/']"
1675271549499_F0DCU,2023-02-01,我選距離最近的,1.0,32957,"['我', '選', '距離', '最近', '的']"
1678475966023_F0DCU,2023-03-10,才5%不用怕吧 你看好公司未來就放著啊 你又不是神 怎麼可能每次都買在起漲點、最低點 套牢很正常吧,1.0,35560,"['才', '5', '%', '不用', '怕', '吧', ' ', '你', '看好', '公司', '未來', '就', '放', '著', '啊', ' ', '你', '又', '不', '是', '神', ' ', '怎麼', '可能', '每', '次', '都', '買', '在', '起', '漲點', '、', '最', '低點', ' ', '套牢', '很', '正常', '吧']"
1678956467360_mobileM,2023-03-16,矽谷銀行客戶都是美國人，瑞信的投資者則大部分是外國人。  這要美國拿錢來救，美國人恐怕不會同意。,1.0,109366,"['矽谷銀行', '客戶', '都', '是', '美國人', '，', '瑞信', '的', '投資', '者', '則', '大部分', '是', '外國人', '。', ' ', ' ', '這', '要', '美國', '拿', '錢', '來', '救', '，', '美國人', '恐怕', '不會', '同意', '。']"
1676356217662_mobileM,2023-02-14,網銀來回換匯，損失0.03-0.04，這樣就可以存優惠定存了，能跑銀行就去叫理專幫你開優惠定存，都能有近5%的定存啊。,1.0,104538,"['網銀', '來', '回換匯', '，', '損失', '0.03', '-', '0.04', '，', '這樣', '就', '可以', '存', '優惠', '定存', '了', '，', '能', '跑', '銀行', '就', '去', '叫', '理專', '幫', '你', '開', '優惠', '定存', '，', '都', '能', '有', '近', '5', '%', '的', '定存', '啊', '。']"
1676872902130_mobileM,2023-02-20,米國的高階晶片準備賣給那些國家？ 越南？印度？還是歐洲？,1.0,106228,"['米國', '的', '高階', '晶片', '準備', '賣給', '那些', '國家', '？', ' ', '越南', '？', '印度', '？', '還是', '歐洲', '？']"
1671092104818_mobileM,2022-12-15,互澆水 https://shp.ee/wjiazphvv73,-1.0,99138,"['互', '澆水', ' ', 'https', ':', '/', '/shp.ee/wjiazphvv', '73']"
1676347337912_mobileM,2023-02-14,你想多了，只要是打工仔，如果年輕時不懂理財，老了一樣抵不過通貨膨脹。,1.0,104457,"['你', '想', '多', '了', '，', '只要', '是', '打', '工仔', '，', '如果', '年輕', '時', '不', '懂', '理財', '，', '老', '了', '一樣', '抵', '不過', '通貨', '膨脹', '。']"
1675075799594_F02_dcard,2023-01-30,"如題
今日外資大買
明天應該會繼續漲吧",1.0,32693,"['如題', ' ', '今日', '外資', '大', '買', ' ', '明天', '應該', '會', '繼續', '漲', '吧']"
1676856322150_PTT02R,2023-02-20,"



小弟安全下車囉～～～

原本只是要賺個500便當錢

結果。。

https://i.imgur.com/FxmFgIh.jpg

祝大家繼續賺錢！！

",1.0,142762,"['小弟', '安全', '下車', '囉', '～', '～', '～', ' ', ' ', '原本', '只是', '要', '賺', '個', '500', '便當', '錢', ' ', ' ', '結果', '。', '。', ' ', ' ', 'https', ':', '/', '/', 'i.imgur.com/FxmFgIh.jpg', '  ', '祝', '大家', '繼續', '賺錢', '！', '！']"
1676350893403_mobileM,2023-02-14,＞＞＞  先跑10 ％  入袋為安,1.0,104504,"['＞', '＞', '＞', ' ', ' ', '先', '跑', '10', ' ', '％', ' ', ' ', '入袋', '為', '安']"
1673980202375_mobileR,2023-01-17,他是在諷刺我的XD,1.0,103118,"['他', '是', '在', '諷刺', '我', '的', 'XD']"
1671535614967_mobileR,2022-12-20,成立於東非塞席爾共和國的境外公司......感覺跟詐騙網站很像,-1.0,99920,"['成立', '於', '東非', '塞席爾共和國', '的', '境外', '公司', '......', '感覺', '跟', '詐騙', '網站', '很', '像']"
1673581320049_mobileR,2023-01-13,近期不少特別股，都敲敲漲了，新光金看能不能跟著補漲上來...,1.0,102295,"['近期', '不少', '特別股', '，', '都', '敲', '敲', '漲', '了', '，', '新光金', '看', '能', '不能', '跟', '著', '補漲', '上來', '...']"
1676434552733_mobileR,2023-02-15,+1（投資美國，獲利大減）,1.0,104799,"['+', '1', '（', '投資', '美國', '，', '獲利', '大', '減', '）']"
1678911866779_F0DCU,2023-03-15,"https://megapx-assets.dcard.tw/images/b62c6810-567d-49fe-8c82-96803f0c5b52/640.jpeg
哇嗚！",1.0,37010,"['https', ':', '/', '/megapx-assets.dcard.tw/images/b62c6810-567d-49fe-8c82-96803f0c5b52/640.jpeg', ' ', '哇', '嗚', '！']"
1672373262642_mobileM,2022-12-30,擦鞋童他媽這句有梗,1.0,101096,"['擦鞋童', '他', '媽', '這', '句', '有', '梗']"
